项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
泡菜制作技艺（朝鲜族泡菜制作技艺）,传统技艺,吉林省延吉市,https://www.ihchina.cn/project_details/14752.html,,[],[]
木拱桥传统营造技艺,传统技艺,"['浙江省庆元县', '浙江省泰顺县', '福建省寿宁县', '福建省屏南县']",https://www.ihchina.cn/project_details/14672.html,"中国桥梁营造技艺已有数千年的历史。古代劳动人民凭借自己的聪明才智创造了优秀的桥梁工艺。编梁木拱廊桥营造技艺就是其中的一种，现主要流传在浙江、福建等地。
浙闽编梁木拱廊桥历史悠久，造型丰富，数量众多，在国内同类廊桥建筑中独领风骚。编梁木拱廊桥源于唐代的木拱桥三条桥这一特殊类型，具有特殊的历史研究价值，在中国造桥史上占有重要地位。
庆元县位于浙江省西南部，境内谷深涧幽，人们苦于“舟楫不通”，望壑兴叹。在此情形下，木拱廊桥便应运而生，成为山区必备的交通设施。据光绪《庆元县志》记载，自宋代以来，庆元县境内营造过各式木拱廊桥两百三十多座，目前尚存九十余座，为全国之冠。2005年9月，庆元县后坑编梁木拱廊桥荣获联合国教科文组织亚太地区文化遗产保护卓越（一等）奖。浙江省泰顺县目前也保存着大量的编梁木拱廊桥，其中15座被列为国家级文物保护单位。在这些木拱廊桥中，以明代隆庆年间的溪东桥历史最为悠久。","[{'position': '浙江省庆元县', 'person': [{'name': '胡淼', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]}, {'position': '浙江省泰顺县', 'person': [{'name': '曾家快', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '董直机', 'gender': '男', 'birth_date': '1925.11.09', 'ethnicity': ''}]}, {'position': '福建省寿宁县', 'person': [{'name': '郑多金', 'gender': '男', 'birth_date': '1929.02', 'ethnicity': ''}]}, {'position': '福建省屏南县', 'person': [{'name': '黄春财', 'gender': '男', 'birth_date': '1936.2', 'ethnicity': '汉族'}]}]",[]
木活字印刷技术,传统技艺,浙江省瑞安市,https://www.ihchina.cn/project_details/14566.html,"东源村位于浙江省瑞安市西南部，据当地《太原郡王氏宗谱》记载，元代初年，隐居在福建省安溪县的王法懋开始把木活字印刷技术引入族(宗)谱编修事业，“梓辑”(运用木活字印刷编修宗谱的工艺)之艺由此问世，历代相承不绝。明代正德年间，王法懋的部分后裔由福建迁入浙江平阳。清代乾隆元年(1736)，王法懋五世孙王应忠率其子孙由平阳迁入东源，“梓辑”之艺就在东源扎根，一直传承至今。
东源木活字印刷技术已有八百多年的历史，是已知的我国唯一保留至今且仍在使用的木活字印刷技艺，堪称世界印刷术的“活化石”。东源木活字印刷技术的生产流程包括刻字、检字、排版、校对、印刷、打圈、划支、填字、分谱、草订、切谱、线装等二十道工序，完整再现了古代活字印刷的作业场景，是木活字印刷术源于我国的最好实物证明。
随着机械化印刷的高速发展，东源木活字印刷技术的刻版、印刷等技艺继承者寥寥无几，濒临灭绝，亟待保护。","[{'name': '王志仁', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '王钏巧', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '林初寅', 'gender': '男', 'birth_date': '1934.04', 'ethnicity': ''}, {'name': '王超辉', 'gender': '男', 'birth_date': '1955.12', 'ethnicity': ''}]",[]
木版水印技艺,传统技艺,上海书画出版社,https://www.ihchina.cn/project_details/14405.html,"“镂象于木，印之素纸”的传统木版水印技艺源于中国古老的雕版印刷术，是中国传统文化的重要组成部分。早在唐代，木版水印技艺就已经相当成熟。宋元以来，流行木版水印的书籍插图；明代以后，此风更是盛极一时。明末“饾版”和“拱花”等复杂的套版叠印工艺得到广泛采用，木版水印在工艺上取得了很大的进步。这一技法随即在民间广泛流传开来，用以印制谱笺和民间年画等，成为中国特有的传统绘画复制印刷技艺。
上海朵云轩自清代光绪二十六年（1900）创立以来就传承了木版水印的传统技艺，经过百余年的制作、研究和发展，朵云轩木版水印已经成为一门综合绘画、雕版和印刷的再创性艺术，其木版水印作品制作细巧，用料考究，重格调、重笔墨、重韵味，具有精致、典雅、秀润的风格特征。绢本细腻秀雅，纸本古逸苍润，与荣宝斋木版水印并列为中国木版水印两大流派，号称“南朵北荣”。
朵云轩木版水印传承的不仅仅是一种传统技艺，而且是一种优秀的文化。木版水印作品惟妙惟肖，几可乱真，为人们学习、欣赏和收藏历代书画佳作提供方便，具有独特的艺术和文化研究价值。","[{'name': '郑名川', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '蒋敏', 'gender': '男', 'birth_date': '1941.07', 'ethnicity': ''}]",[]
木版水印技艺 ,传统技艺,浙江省杭州市下城区 ,https://www.ihchina.cn/project_details/14406.html,,"[{'name': '魏立中', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
传统面食制作技艺（李连贵熏肉大饼制作技艺）,传统技艺,吉林省四平市,https://www.ihchina.cn/project_details/23789.html,,[],[]
杏花村汾酒酿制技艺,传统技艺,山西省汾阳市,https://www.ihchina.cn/project_details/14367.html,"汾酒也称“老白汾酒”，因产于山西省吕梁市汾阳县杏花村，故又称杏花村汾酒。
汾酒是清香型白酒的典范，堪称中国白酒的始祖。中国许多名酒如茅台、泸州大曲、西凤、双沟大曲等都曾借鉴过汾酒的酿造技术。
汾酒的酿造技艺是一套将高粱、大麦、豌豆、水等原料在一定的生态条件下发酵酿造的完整技术体系，人的自觉和悟性在其中起着至关重要的作用，像制曲、发酵、蒸馏等就都是经验性极强的技能。千百年来，这种技能以口传心领、师徒相延的方式代代传承，并不断得到创新、发展，在当今汾酒酿造的流程中，它仍起着不可替代的关键作用。
汾酒产地杏花村已发现有六千年前的仰韶文化遗址，从出土器物可以判断当时就有酿酒的活动。汾阳当地至今仍保存着明清时期的酿酒作坊、古井、石碑、牌匾、老街等遗迹，传统技艺的传承链也还在延续，这种历史的承接性，已成为保护汾酒传统酿制技艺的坚实基础。
汾酒酒系在发展中逐渐扩大，以汾酒为母酒产生了老白汾酒、竹叶青酒、玫瑰汾酒、白玉汾酒等系列酒。现在杏花村地区的酒厂还有“分杏”、“杏花”等。
但在目前，汾酒的大工业生产给手工作坊式的传统酿造工艺的传承带来了巨大的挑战，与此同时，汾阳还存在着水源紧张、大气污染、高粱等原料短缺问题，对此应引起高度重视，及时采取措施以保证汾酒的正常生产和汾酒酿造技艺的顺利传承","[{'name': '郭双威', 'gender': '男', 'birth_date': '1949.03', 'ethnicity': ''}]",[]
蚕丝织造技艺（杭州织锦技艺）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14471.html,"杭州织锦有58道传统手工织锦工序，五彩锦绣织锦的织纹穿吊装造法以及盘梭（纬）法、换道（纬）法、抛梭（纬）法、通经回纬挖花法等织锦工艺技法均为杭州织锦特色。杭州织锦工艺分为装饰织锦和日用织锦两类，主要包括丝织风景、人物和台毯、窗帘、床罩、坐垫等。杭州织锦将写生画和装饰艺术有机地融为一体，使织锦艺术更为精美。杭州织锦以杭州都锦生丝织厂生产的产品最具盛名，在继承传统丝织技艺的基础上，为表现写实风格，在工艺上采用八枚缎子阴阳变化所产生出来的影光组织技法，将人物风景等表现对象的层次、远近、明暗逼真地表现出来。1926年在美国费城世界博览会上，彩色古画织锦《宫妃夜游图》获得金质奖章。
目前唯一保存杭州织锦传统织造技艺的杭州都锦生丝织厂，其技术人员都已进入老年，这项宝贵的传统技艺亟待保护。",[],[]
雕版印刷技艺（杭州雕版印刷技艺）,传统技艺,浙江省杭州市西湖区,https://www.ihchina.cn/project_details/14409.html,"元、明、清直至民国，杭州雕版印刷一直非常发达。1957年，中央美术学院华东分院成立木刻水印工厂，杭州雕版印刷技术有了质的飞跃，成为当时全国四处木版水印基地之一。
杭州雕版印刷术，是将需印刷的文字或图像，书写（画）于薄纸上，再反贴于木板表面，由刻版工匠雕刻成反体凸字，即成印版。印刷时先在印版表面刷墨，再将纸张覆于印版，用干净刷子均匀刷过，揭起纸张后，印版上的图文就清晰地转印到纸张上，从而完成一次印刷。整个过程大体分为选材、雕刻、印刷三个程序，共有浸蒸、取板、刨涂、磨板、描稿、拳刀、崩刀、重刀、铲底、成型、对稿、夹纸、对版、调色、干印、湿印、“刷”、“砑”、“掸”、饾版、拱花二十一种技法。印刷产品历来以“选材精良、刻工精巧、印刷精美”而著称，后期的水印名家复制品更被称为“下真迹一等”，而且存世优秀作品众多。
由于现代印刷技术的发展等原因，传统的杭州雕版印刷术如今已经面临危机。目前，只有黄小建等少数传承人还在坚持传统的雕版印刷。保护、传承工作迫在眉睫。","[{'name': '黄小建', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
蚕丝织造技艺（杭罗织造技艺）,传统技艺,浙江省杭州市福兴丝绸厂,https://www.ihchina.cn/project_details/14468.html,"杭罗与苏缎、云锦同为中国华东地区的三大丝绸名产。杭罗原产杭州，系用纯桑蚕丝以平纹和纱罗组织而成，其绸面有等距的直条形或横条形纱孔，孔眼清晰，质地光柔滑爽。这种织品穿着舒适凉快，耐穿耐洗，多用作帐幔、夏季衬衫和便服面料等。
杭罗历史悠久，早在宋代地方志中就已有记载，至清代成为杭州丝绸的著名品种。生产杭罗的织机几经变革，但其生产流程中仍保持着大量精细缜密的手工技艺，对生产者技能的要求极高。原料丝进厂后，必须严格检验、筛选，历经浸泡、晾干、翻丝、纤经、摇纡等系列工艺，然后才能上机织造。织成的粗坯还要经过精练、染色等工序，才能成为精致的杭罗。
由于工艺复杂，杭罗历来传人不多。20世纪以来，在化纤织物的强烈冲击下，传统的丝绸生产举步维艰，杭罗生产尤为困难。目前生产杭罗的仅有福兴丝绸厂一家，厂长出身于杭罗世家，直接承传了杭罗的织造技艺。福兴厂生产的杭罗历来由北京“瑞蚨祥”、苏州“乾泰祥”等老字号经销，深受国内外消费者欢迎。现在该厂的杭罗生产正面临着重重困难，亟待抢救保护。","[{'name': '洪桂贞', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '邵官兴', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
砚台制作技艺（松花石砚制作技艺） ,传统技艺,辽宁省本溪市 ,https://www.ihchina.cn/project_details/14563.html,,[],[]
蒸馏酒传统酿造技艺（板城烧锅酒传统五甑酿造技艺）,传统技艺,河北省承德县,https://www.ihchina.cn/project_details/14586.html,"蒸馏酒酿造是先将谷物、薯类等富含淀粉或糖质的原料制成酒醅（没有过滤的酒）或发酵制成酒醪（浊酒），而后再蒸馏成酒。蒸馏酒呈白色或微黄透明，因而俗称“白酒”。其气味芳香纯正，入口绵甜爽净，酒精含量较高，属烈性酒。按照使用原料和糖化发酵剂来区分，蒸馏酒酿造时会有大曲、小曲、麸曲酿造技艺的不同。蒸馏酒用料以粮食为主，可分高粱酒、玉米酒等种类，其中高粱含淀粉量高，蛋白质适中，最利于酿制蒸馏酒。按照香型，蒸馏酒又可分为酱香型、清香型、浓香型、米香型、复香型等多种。蒸馏酒古称“烧酒”、“醇酒”，最初是由低酒精度的米酒演变而来，约成形于宋代，至今已有八百多年的历史。我国的蒸馏酒主要产于四川、贵州、河南、河北、沈阳、吉林、北京等地区，其酿造工艺的形成和当地的谷物（盛产高粱）、气候（寒冷或潮湿）、水质及生活习俗等有着密切的关系。
传说乾隆三十八年（1773），清高宗偕宠臣纪晓岚微服私访，来到承德下板城庆元亨酒店，酒酣之时以“板城烧锅酒”巧对“金木水火土”，一时传为佳话，板城烧锅酒由此而得名。
板城烧锅酒以优质高粱和小麦为主要原料，将传统老五甑工艺与现代微生物技术相结合。老五甑酿造工艺讲究原料与出窖的香醅在同一甑桶同时蒸煮糊化，窖内原有四甑发酵原料，出窖后加入新原料，分成五甑发酵。板城烧锅酒老五甑酿造工艺让原料多次发酵，以提高出酒率，积累香味前驱物质，增加白酒香味。
精心酿造而成的板城烧锅酒具有酒体清澈、酒香浓郁、回味悠长、饮后不上头的特点，2005年被认定为“中国驰名商标”，2006年被国家商务部评为“中华老字号”，2007年又被商务部评为“中国名酒”。",[],[]
传统棉纺织技艺（枣阳粗布制作技艺）,传统技艺,湖北省襄阳市枣阳市,https://www.ihchina.cn/project_details/23757.html,,[],[]
陶器烧制技艺（枫溪手拉朱泥壶制作技艺） ,传统技艺,广东省潮州市 ,https://www.ihchina.cn/project_details/14467.html,,"[{'name': '章燕城', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '谢华', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
枫溪瓷烧制技艺,传统技艺,广东省潮州市枫溪区,https://www.ihchina.cn/project_details/14452.html,"从八千多年前的新石器时代开始，广东潮州即已出现了瓷器。宋代以后，潮州枫溪成为陶瓷生产中心，这种情况一直延续至今。
枫溪瓷器烧制技艺有雕、塑、镂、捏、贴、刻、划、印、压等多种手法，装饰手段也丰富多彩，其中以镂雕、捏塑最为著名。枫溪瓷器艺人善于用写实、夸张、变形等手法塑造人物、动物形象，制成的产品具有很高的艺术性，光彩照人，独具神韵。枫溪瓷器烧制技艺中独树一帜的还有通体镂空艺术彩瓷与捏塑瓷花结合而成的通花瓷花技艺，即在原初的坯件上镂雕多式图案，并以瓷土捏塑多式花卉，而后入窑烧制。此外，还有多层次镂空和立体瓷塑花卉等独特工艺，均称得上技艺卓绝。
随着时代的变迁，瓷器生产企业改制，原有创作人员星散，不少瓷器老艺人为谋生被迫改弦易辙，中青年艺人多数下海经商，造成后继乏人的局面。目前枫溪瓷器生产大幅萎缩，一些技艺已经失传，急需保护抢救。","[{'name': '吴维潮', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
枫香印染技艺,传统技艺,"['贵州省惠水县', '贵州省麻江县']",https://www.ihchina.cn/project_details/14498.html,"枫香印染是一种独特的民间手工技艺。其工艺流程是先在老枫香树脂中加入适量牛油，用文火煎熬后过滤形成枫香油，然后用毛笔蘸上即时溶化的枫香油，在自织的白布上描绘图案，再用蓝靛浸染，沸水脱去油脂，清水漂洗，晒干，碾平。贵州省枫香印染主要集中在贵州省麻江县和惠水县。
麻江县瑶族枫香印染技艺主要流传于以麻江县龙山乡河坝村为主的18个自然村寨，在邻近的干桥、秧塘村的部分村寨也有流传。清代的众多地方志对此均有记载。麻江县瑶族枫香印染中，技艺和用料自成一体，极为讲究，所用材料均取自天然枫香树油和牛油，用配制成的油料在布上绘图点花，渗透力强，风干后质地柔软，图案清晰，色彩对比强烈。产品主要用于服装、背带、被面等。瑶族人民有语言无文字，枫香印染技艺全靠口传心授，印染的图案承载了瑶族的历史变迁、生活状况、民俗风情等人文信息，具有珍贵的民族历史、民俗学和美学研究价值。
惠水县枫香印染技艺流传于惠水县城东南部，承传者以布依族民众为主，至今已有一百五十余年的历史。印染成品主要用以裁制床单、被面、帐沿、服饰等。惠水县枫香印染图案清新明快，画面精细，纹样寓意吉祥，独具风格，其青、蓝、白色的图案蕴蓄着深厚的民族文化内涵。
但是，枫香印染技艺生产费工费时，同时目前年轻人大多崇尚时装，不喜传统印染产品，导致枫香印染急剧衰落。现麻江县龙山乡河坝村只有10人掌握枫香印染技艺，实际操作的染匠仅有2人。枫香印染技艺后继乏人，保护工作迫在眉睫。","[{'position': '贵州省惠水县', 'person': [{'name': '杨光成', 'gender': '男', 'birth_date': '1953.05', 'ethnicity': '布依族'}]}, {'position': '贵州省麻江县', 'person': [{'name': '杨万仁', 'gender': '男', 'birth_date': '', 'ethnicity': '瑶族'}]}]",[]
烟火爆竹制作技艺（架花烟火爆竹制作技艺）,传统技艺,陕西省洋县,https://www.ihchina.cn/project_details/14431.html,"我国是世界上最早发明火药的国家，以火药制作的烟火爆竹也同样有着悠久的历史，在世界上享有盛誉。爆竹记载始见于南北朝时期梁朝宗懔的《荆楚岁时记》，书中描写了鸡鸣而起时，先在庭前爆竹，以避恶鬼的习俗。当时所谓的爆竹其实是燃烧竹筒，导致筒内空气发热而爆裂发声。隋唐后，改为将火药装入竹筒。宋代废弃竹筒，改为用纸包裹火药燃爆。南宋都城杭州已出现成串的小爆竹，俗称“鞭炮”。据《武林旧事》记载，这种鞭炮点燃后连响到底，“一爇连百余不绝”。明清两代，爆竹发展出繁多的花样，出现了双响震天雷、升高三级浪、二踢脚、飞天十响等著名品种。现代爆竹在类型和工艺上进一步发展完善，形成了完备的生产体系，有单响、双响、连环响、鞭炮、排炮等多个品种和卷筒、切筒、糊底、灌泥、引火药、封眼等多种工艺技术。
烟火又名“焰火”、“礼花”等，始于隋唐，盛于宋代，明清两代普遍流行。唐代已出现“火药什戏烟火”，可呈现瓜果、动物、鬼怪等各种图样。南宋时，架子烟火极为盛行。据《宛署杂记》记载，明代北京烟火品类极多，纸函者称为“花筒”，泥函者称为“沙锅”，竹筐函者称为“花盒”，可以显现出绶带鸟、葡萄架、珍珠帘、长明灯等各种图样。清代《帝京岁时纪胜》称当时京师的烟火“锦盒内装成数（出）故事，人物像生、翎毛、花草曲尽妆颜之妙”。烟火的色彩主要由火药加上不同的化学药物制成，如加钠盐呈显黄色，加钾盐呈显紫色，加锶盐呈显红色，加钡盐呈显绿色，加铜盐呈显蓝色等。
我国的烟火爆竹主要产于湖南的浏阳，江西的万载、萍乡，广东的东莞和陕西的蒲城、洋县等地，其中架子烟火在宋代即已负盛名，目前较少施放，急需保护传承，以促进其延续发展。
架花烟火是传承至今的一种大型宫廷烟火，它以高杆梁架为扎制形式，以反冲式火箭来回自动点火，而后在高空燃放。
流传于陕西省洋县的架花烟火起源于唐代的宫廷烟火，共有几十个品种，与之相配伍的其他烟火品种有两百多个。这些烟火多以历史故事、戏剧人物为内容，按照世代相传的秘方配制而成，制作中严格遵循古老的工艺流程。“大唐宫廷杆架双背剑”是其中的精品。洋县架花主杆上的烟花一般可安装为12楼、24楼、48楼，以24楼的烟花为例，主杆高度达20米，周围散布24根用火药引芯连接的小杆。燃放时需按一定顺序，先后穿梭点燃主杆与小杆上的烟花，并在主杆与小杆内外场地组合配置其他烟火。洋县架花烟火的火药配方准确科学，制作工序合理规范，经过改进的药物配方具有可操作性和安全性，烟花组合缜密和谐。洋县架花烟火具有重要的历史文化和科技价值，其制作工艺、烟花形制和奇特的燃放形式为国内、国际所仅见，它为研究火药、烟火的发展历史提供了宝贵资料，具有很高的学术研究价值。","[{'name': '梁忠民', 'gender': '男', 'birth_date': '1943.11', 'ethnicity': '汉族'}]",[]
米粉制作技艺（柳州螺蛳粉制作技艺）,传统技艺,广西壮族自治区柳州市,https://www.ihchina.cn/project_details/23595.html,,[],[]
传统面食制作技艺（桂发祥十八街麻花制作技艺） ,传统技艺,天津市河西区,https://www.ihchina.cn/project_details/14646.html,,"[{'name': '李辉忠', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
米粉制作技艺（桂林米粉制作技艺）,传统技艺,广西壮族自治区桂林市,https://www.ihchina.cn/project_details/23596.html,,"[{'name': '龙付孙', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
桑皮纸制作技艺,传统技艺,"['安徽省潜山县', '安徽省岳西县']",https://www.ihchina.cn/project_details/14387.html,"据《潜山县志》记载，早在汉代，安徽潜山县就生产桑皮纸，迄今已有一千七百多年的历史。因这种纸起源于汉代，又称“汉皮纸”。桑皮纸有大汉、中汉、小汉三种规格，全为手工生产，整个工艺流程由选料、蒸煮、拣皮、制浆、帘捞、焙烤等环节组成。成品纸质柔软、拉力强、不断裂、不褪色、防蛀、无毒性、吸水力强，主要用于书画、裱褙、典籍修复、包装、制伞等方面。目前潜山县官庄镇和岳西县毛尖山乡生产的桑皮纸质量优秀，经中国纸张研究所检测，已基本达到清代乾隆时期的工艺水平。2004—2005年故宫大修时，潜山、岳西两县手工制作的桑皮纸作为特选材料在工程中得到广泛应用。
桑皮纸制作是一门古老的手工技艺，具有较高的工艺和历史文化价值，经世代相传，缜密改良，精心保护，至今仍在不断传承完善。潜山县和岳西县已制订保护规划，准备进一步采取具体措施，保护、传承好这项古老的手工技艺。","[{'position': '安徽省潜山县', 'person': [{'name': '刘同烟', 'gender': '男', 'birth_date': '1964.11.19', 'ethnicity': '汉族'}]}, {'position': '安徽省岳西县', 'person': [{'name': '王柏林', 'gender': '男', 'birth_date': '1965.10.26', 'ethnicity': ''}]}]",[]
盘炕技艺（桓仁盘炕技艺）,传统技艺,辽宁省本溪市,https://www.ihchina.cn/project_details/23601.html,,[],[]
桦树皮制作技艺,传统技艺,"['内蒙古自治区鄂伦春自治旗', '黑龙江省']",https://www.ihchina.cn/project_details/14420.html,"桦树皮制作技艺是我国北方游猎民族的独特手工技艺，具有浓厚的民族特色和地域性，内蒙古鄂伦春自治旗、鄂温克族自治旗、莫力达瓦达斡尔族自治旗、额尔古纳左旗（根河市）和黑龙江流域均有这门技艺流传。
古代北方游猎、游牧民族如东胡、匈奴、鲜卑、契丹、女真等都有过制陶时代，而鄂伦春、鄂温克、达斡尔、蒙古等民族均无制陶历史。鄂伦春、鄂温克、达斡尔等创造的桦树皮器皿在生产和生活中代替了陶器和瓷器，体现了森林狩猎民族的文化特色。
桦树皮具有良好的防水、抗腐蚀性能，以此制成的器具轻便、易携带、不易破碎，是狩猎民族喜爱的生产工具和生活用品。它形式多样，造型各异，主要有船、篓、箱、盒、碗等种类。这些器具都是将桦树皮以兽筋、马尾绳缝制而成，上面刻压有各种花纹和图案，它们不但是重要的用具，也是精美的艺术品。
传统的桦树皮加工技艺有四个步骤：一是剥取树皮；二是将皮子浸软或煮软；三是剪裁缝合；四是装饰图案。装饰手法有用砸压的，也有用剪贴的，各民族都把象征吉祥、喜庆、平安、丰收的图形装饰在桦树皮制品上。
随着社会的发展，游猎民族的生产生活方式发生了巨大变化，狩猎文化已渐衰微，桦树皮制作技艺也逐渐衰落。鉴于保护这一技艺具有极其重要的意义，应尽快制定措施付诸实行。","[{'position': '内蒙古自治区鄂伦春自治旗', 'person': [{'name': '阿基伦', 'gender': '女', 'birth_date': '', 'ethnicity': '鄂伦春族'}]}, {'position': '黑龙江省', 'person': [{'name': '付占祥', 'gender': '男', 'birth_date': '1955.12', 'ethnicity': '赫哲族'}]}]",[]
蒸馏酒传统酿造技艺（梨花春白酒传统酿造技艺）,传统技艺,山西省朔州市,https://www.ihchina.cn/project_details/14589.html,"蒸馏酒酿造是先将谷物、薯类等富含淀粉或糖质的原料制成酒醅（没有过滤的酒）或发酵制成酒醪（浊酒），而后再蒸馏成酒。蒸馏酒呈白色或微黄透明，因而俗称“白酒”。其气味芳香纯正，入口绵甜爽净，酒精含量较高，属烈性酒。按照使用原料和糖化发酵剂来区分，蒸馏酒酿造时会有大曲、小曲、麸曲酿造技艺的不同。蒸馏酒用料以粮食为主，可分高粱酒、玉米酒等种类，其中高粱含淀粉量高，蛋白质适中，最利于酿制蒸馏酒。按照香型，蒸馏酒又可分为酱香型、清香型、浓香型、米香型、复香型等多种。蒸馏酒古称“烧酒”、“醇酒”，最初是由低酒精度的米酒演变而来，约成形于宋代，至今已有八百多年的历史。我国的蒸馏酒主要产于四川、贵州、河南、河北、沈阳、吉林、北京等地区，其酿造工艺的形成和当地的谷物（盛产高粱）、气候（寒冷或潮湿）、水质及生活习俗等有着密切的关系。
山西省应县梨花春酒是晋北名酒，其酿造技艺凝聚了千年来当地酿酒师的智慧，具有很高的历史文化价值。梨花春酒系以大麦、豌豆、麸皮为制曲原料，以高粱为酿酒原料，在自然生态环境下酿造而成。其中的制曲、酿造、蒸馏、勾兑等许多工序都有独到之处，整个酿造技艺既体现着以汾酒酿造技艺为代表的清香型蒸馏酒的酿造模式，又包含了从少数民族酿酒技艺中汲取的先进经验。
梨花春传统酿造技艺采取中温制曲、堆积增香、地缸发酵、慢火蒸馏、分级贮藏、精巧勾兑等独特工艺，许多环节的操作都依靠酿酒师代代相传和亲身积累的经验来完成，至今一些关键的工序仍需手工操作。","[{'name': '秦文科', 'gender': '男', 'birth_date': '1954.01', 'ethnicity': ''}]",[]
宝剑锻制技艺（棠溪宝剑锻制技艺） ,传统技艺,河南省西平县 ,https://www.ihchina.cn/project_details/14326.html,,[],[]
漆器髹饰技艺（楚式漆器髹饰技艺）,传统技艺,湖北省荆州市,https://www.ihchina.cn/project_details/14549.html,"荆州地处江汉平原，长江荆江段，自古就是优质木材、生漆和黄金的产地，是璀璨的楚文化发祥地。
楚式漆器髹饰技艺成熟于春秋战国时期，两千多年来，这一独具东方文化特色的荆楚传统技艺，一直在荆州地区世代传承，榫卯髹漆彩绘木雕类、金漆盆盘类为其主要品类。近40年来，荆州地区楚墓中陆续出土的漆器已超过5000件，出土文物中两千多年前的“捧盒”、“茶盘”、“茶食盒”等，与新中国成立初期本地人所用的生活物件完全一样。楚式漆器造型奇异瑰丽，图饰丰富多样，色彩饱和雅重。榫卯组合是其一大特色，整体物件往往由分别雕刻成型的部件榫卯组合而成，造型生动牢固。楚式漆器使用精加工而成的生漆，其色彩选用天然矿植物色素。彩色漆料必须经过色料研磨、日晒脱水、色料与透明漆料搅拌、密封存放等多道工序。制作一件器物要经过选料、雕刻、榫卯成型、磨光、刮灰、砂光、清灰、上漆、绘画、描金等近20道工序。目前，荆州市几位楚式漆器技艺世家的传承人不仅高仿出了出土的楚国漆器精品，还制作了砚盒、笔挂等文房用品。
目前荆州地区虽有漆器作坊近10家，但只有少数楚式漆器的传承人技术比较成熟，且因资金和熟练技工的缺少而难有作为。老艺人年迈、后继乏人与建立健全保护机制等，是亟待解决的主要问题。","[{'name': '邹德香', 'gender': '男', 'birth_date': '1948.10.15', 'ethnicity': '汉族'}]",[]
简牍制作技艺（楚简制作技艺）,传统技艺,湖北省荆州市,https://www.ihchina.cn/project_details/23570.html,,[],[]
楮皮纸制作技艺,传统技艺,陕西省西安市长安区,https://www.ihchina.cn/project_details/14556.html,"楮皮纸制作技艺是传统手工纸生产的重要技艺之一，陕西省西安市长安区北张村至今仍保留着这种原始的民间手工艺。
北张村坐落在秦岭脚下，由于人多地少，当地百姓自古以来就依靠山区的楮树（俗名“枸树”）资源，以造楮皮纸维持生计。北张村是造纸术的发源地之一，著名的西汉霸桥纸就是在这里出土的。改革开放以前，这里基本上家家户户都有造纸作坊。
北张村传统的楮皮纸生产有很高的工艺价值，整个生产流程不仅不使用任何现代机械，而且不使用纸药，却能进行分张。这套生产工艺在国内的手工纸制造业内极为罕见，是研究手工纸工艺演化进程的“活化石”。从20世纪70年代起，北张村原始的造纸技艺就引起了国内外学者的高度关注。2002年，美国史密森协会民俗生活与文化遗产中心曾特邀北张村造纸传承人张逢学参加第36届民俗生活艺术节，近十万名参观者观看了张师傅精彩的抄纸、揭纸表演。
随着社会的变迁，传统的楮皮纸制作技艺逐渐衰微。目前北张村仅有十余户造纸作坊还在维持生产，形势不容乐观，必须尽快保护楮皮纸制作技艺这一古老的民间手工艺。","[{'name': '马松胜', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '张逢学', 'gender': '男', 'birth_date': '1939.09.22', 'ethnicity': ''}]",[]
