项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
满族刺绣（岫岩满族民间刺绣）,传统美术,辽宁省岫岩满族自治县,https://www.ihchina.cn/project_details/14191.html,"刺绣是满族最具特色的传统艺术，自古至今一直流传于满族民间，经久不衰。满族刺绣实用性很强，在日常生活用品和服饰上随处可见，其中以枕头顶刺绣最为精美。满族刺绣吸收苏绣、蜀绣、广绣等汉族名绣之长，将之与本民族的审美观念和生活习俗巧妙地融合在一起，形成自身的品格和风韵，让人看到了满族先代的古朴民风和八旗女子的巧手灵心。满族刺绣用料以纱或缎织物为主，自织布和青白布为辅。作品布局上讲究左右对称，或对等呼应，或左青龙右白虎，或用割绣法使左右完全一致。满族刺绣花样繁多，将飞禽走兽、花草鱼虫、人物故事等内容尽皆采入幅内，表达出祈望吉祥的寓意。刺绣构图延续了我国传统的技艺法则，层层剥皮，疏密相间，做到了“疏可跑马，密不透风”，显示出很高的艺术水准。
岫岩满族民间刺绣流行于辽宁省岫岩满族自治县一带，至今已有近四百年的悠久历史。岫岩满族民间刺绣所用材料以缎、纱、粗布为主，制品多为生活实用品，主要包括绣花衣、绣花鞋、绣花帽及荷包、烟袋、腰褡、钱褡、披肩、绑带、枕头顶、桌围、床罩等。岫岩满族民间刺绣技法独特，其中既有扎绣、缎绣、割绣、补绣、包绣、编绣等繁复的绣法，又有套针、抢针、乱针、长针、锁针、花针、扎针、纳针等丰富的针法，各法每每于刺绣实践中交织使用，恍若龙蛇飞动，行云流水，不拘一格，绣品由此而形成或粗犷豪放或严谨细腻的风格特征。岫岩满族民间刺绣充分表现出当地满族人民的艺术创造热情和审美理想，同时生动展示了岫岩满族社会生活的主要风貌，具有社会学、民族学等方面的研究价值。",[],[]
满族刺绣（锦州满族民间刺绣）,传统美术,辽宁省锦州市古塔区,https://www.ihchina.cn/project_details/14192.html,"刺绣是满族最具特色的传统艺术，自古至今一直流传于满族民间，经久不衰。满族刺绣实用性很强，在日常生活用品和服饰上随处可见，其中以枕头顶刺绣最为精美。满族刺绣吸收苏绣、蜀绣、广绣等汉族名绣之长，将之与本民族的审美观念和生活习俗巧妙地融合在一起，形成自身的品格和风韵，让人看到了满族先代的古朴民风和八旗女子的巧手灵心。满族刺绣用料以纱或缎织物为主，自织布和青白布为辅。作品布局上讲究左右对称，或对等呼应，或左青龙右白虎，或用割绣法使左右完全一致。满族刺绣花样繁多，将飞禽走兽、花草鱼虫、人物故事等内容尽皆采入幅内，表达出祈望吉祥的寓意。刺绣构图延续了我国传统的技艺法则，层层剥皮，疏密相间，做到了“疏可跑马，密不透风”，显示出很高的艺术水准。
锦州满族民间刺绣俗称“针绣”、“扎花”、“绣花”，它历史悠久，主要流行于辽宁省锦州一带满族人聚居的乡村地区。锦州满族民间刺绣通常取家织土布作底衬，绣品以虎头帽、头帕、云肩、衣裙、肚兜、鞋帽及荷包、香囊、幔帐、门帘、被面、枕顶等生活实用品为主，也有嫁衣、寿帐、幡帐和戏曲行头等礼仪节庆用品。锦州地处满汉文化交融汇合的辽西走廊，故当地的满族刺绣一方面保留了女真人以皮革作补绣的朴拙工艺风格，有“生命树”、“嬷嬷人”和满族神话传说等许多具体体现萨满文化的图案和内容；一方面又大量吸收中原鲁绣、江南苏绣等汉族刺绣技艺和文人绘画的艺术营养，在粗犷的风格中融入细腻成分，显示出当地文化的丰富性和包容性。锦州满族民间刺绣题材广泛，风格多样，情趣盎然，寓意深刻，深受当地广大民众的喜爱。","[{'name': '夏丽云', 'gender': '女', 'birth_date': '', 'ethnicity': '满族'}]",[]
满族刺绣（长白山满族枕头顶刺绣）,传统美术,吉林省通化市,https://www.ihchina.cn/project_details/14193.html,"刺绣是满族最具特色的传统艺术，自古至今一直流传于满族民间，经久不衰。满族刺绣实用性很强，在日常生活用品和服饰上随处可见，其中以枕头顶刺绣最为精美。满族刺绣吸收苏绣、蜀绣、广绣等汉族名绣之长，将之与本民族的审美观念和生活习俗巧妙地融合在一起，形成自身的品格和风韵，让人看到了满族先代的古朴民风和八旗女子的巧手灵心。满族刺绣用料以纱或缎织物为主，自织布和青白布为辅。作品布局上讲究左右对称，或对等呼应，或左青龙右白虎，或用割绣法使左右完全一致。满族刺绣花样繁多，将飞禽走兽、花草鱼虫、人物故事等内容尽皆采入幅内，表达出祈望吉祥的寓意。刺绣构图延续了我国传统的技艺法则，层层剥皮，疏密相间，做到了“疏可跑马，密不透风”，显示出很高的艺术水准。
长白山满族枕头顶刺绣是满族民间刺绣艺术的重要组成部分，流行于吉林省通化一带满族人聚居的长白山区。它起源于清太祖努尔哈赤时代，其时正是满族人开始农耕与定居生活、初步掌握植棉织布技艺的时期。长白山区天气寒冷，人们习惯枕布枕入睡。当地满族人中流传着一种独特的婚俗，婚前姑娘必须自行绣出几十甚至上百对枕头顶，结婚时放置在洞房里进行展示。正因如此，枕头顶刺绣在长白山地区极受重视，当地满族妇女在枕头两端绣花纳朵，久之相沿成俗，形成了别具特色的枕头顶刺绣技艺。这种满族独有的刺绣艺术品类丰富，绣工精巧，艺术价值极高，对认识、了解和研究长白山满族文化及社会生活有着极大的帮助。","[{'name': '张立新', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
满族刺绣,传统美术,黑龙江省克东县,https://www.ihchina.cn/project_details/14194.html,,"[{'name': '刘雅梅', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
满族刺绣,传统美术,黑龙江省牡丹江市,https://www.ihchina.cn/project_details/14195.html,,"[{'name': '孙艳玲', 'gender': '女', 'birth_date': '', 'ethnicity': '满族'}]",[]
满族刺绣（宁安满族刺绣）,传统美术,黑龙江省牡丹江市宁安市,https://www.ihchina.cn/project_details/23737.html,,[],[]
蒙古族刺绣,传统美术,新疆维吾尔自治区博湖县,https://www.ihchina.cn/project_details/14196.html,新疆蒙古族刺绣在蒙古语中称为“哈塔戈玛拉”，是流行于新疆维吾尔自治区巴州博湖县及硕县、静县、焉耆县等周边地区的一种蒙古族民间刺绣艺术。元代以前，蒙古人就很注重刺绣艺术，刺绣在其社会生活中的应用也非常广泛。新疆蒙古族刺绣有绣花、贴花、缉花等几种主要的技艺方式，多用于生活用品，尤其是服饰的装饰。其日常袍服和摔跤服、赛马服的衣领、袖口、边缘处及靴子、帽子、褡裢上都有刺绣，绣线多浮凸于布帛或皮革之上，图案纹样如浮雕一般富有立体感，在绣面上形成突出的触觉肌理和视觉效果。蒙古族刺绣不以纤细秀丽见长，而以凝重质朴取胜，粗犷匀称的针法、简洁概括的形象、对比鲜明的色彩和饱满充实的格局让人充分领会到蒙古族人民敦厚的精神品质与放旷的审美情怀。,"[{'name': '米代', 'gender': '女', 'birth_date': '1948.04.10', 'ethnicity': '蒙古族'}]",[]
蒙古族刺绣,传统美术,内蒙古自治区苏尼特左旗,https://www.ihchina.cn/project_details/14197.html,,"[{'name': '孟根其其格', 'gender': '女', 'birth_date': '', 'ethnicity': '蒙古族'}]",[]
蒙古族刺绣（图什业图刺绣）,传统美术,内蒙古自治区兴安盟科尔沁右翼中旗,https://www.ihchina.cn/project_details/23738.html,,[],[]
柯尔克孜族刺绣,传统美术,新疆维吾尔自治区温宿县,https://www.ihchina.cn/project_details/14198.html,柯尔克孜族刺绣是一种特殊的民族民间刺绣艺术，主要流行于新疆维吾尔自治区柯尔克孜族聚居区。经历了漫长游牧生活的柯尔克孜族擅长以家畜皮革和毛绒为原料制作生活用品，其刺绣艺术也因此而带上了草原游牧文化的特色。柯尔克孜族刺绣多以日月星辰、花草树木、飞禽走兽为题材，也有丰富多样的几何图案，主要用以装饰服装、鞋帽、腰带、枕头、布单、毡毯、帐帏、门帘等日常生活用品。这些绣品工艺精巧，色彩绚丽，图纹美观，具有一定的象征性，尤喜使用柯尔克孜族人所钟爱的红色。,"[{'name': '布如力·斯开克', 'gender': '女', 'birth_date': '', 'ethnicity': '柯尔克孜族'}]","[{'title': '【非遗工坊典型案例】柯尔克孜族刺绣：“绣”出锦绣前景', 'content': '摘要：2019年，新疆一行文化艺术学术中心依托国家级非遗代表性项目柯尔克孜族刺绣，设立阿克陶县柯尔克孜族刺绣非遗工坊。工坊面向以祖拉伊喀·玉散为代表的当地刺绣艺人开展系列技能提升和创新设计培训班，提升学员理论素养、技艺水平和创新设计能力，帮助其改善材料、改进设计、改良制作。通过对柯尔克孜族刺绣项目进行田野调查和整理，建立健全记录保存档案。通过引入质量控制标准提升产品品质、开展品牌推广活动、在新疆博物馆设立展示销售平台、将产品融入旅游线路，推动产品的推介、展示、销售。2021年全年，工坊共产生263笔订单，订单金额59.3万元，带动200余名手工艺人就业，实现人均年收入达2万至5万元，促进了刺绣的传承创新和相关产业的发展。\n阿克陶县柯尔克孜族刺绣非遗工坊拥有非遗保护、文博考古等领域的专家，丝绸之路艺术创作领域的艺术家、设计师，依托当地丰富的文化资源及手工艺生产资源，开展学术交流、人才培养、产品设计推广活动，探索推动非遗保护传承与发展振兴的理念、路径、技术与方法。工坊对柯尔克孜族、塔吉克族、维吾尔族服饰和刺绣技艺，地毯织造技艺、艾德莱斯绸织染技艺、缂织技艺等进行研究整理，以设计应用为核心，推动传统技艺融入现代生活，在带动当地群众参与传承生产的同时，满足人民日益增长的美好生活需求。\n阿克陶县柯尔克孜族刺绣非遗工坊产品：绣花布单\n一、开展技艺研究和跨界交流\n工坊聚焦新疆传统手工艺与材料的解构研究，与新疆艺术研究所、新疆教育学院艺术分院合作，选取具有代表性、适于带动就业、有市场潜力的柯尔克孜族和塔吉克族服饰、刺绣、编织、花毡制作等技艺，组织专家学者实地调研，与喀什、克孜勒苏柯尔克孜自治州等地的非遗代表性传承人、手工艺人进行深入交流，对传统工艺进行建档，对相关产品进行专业设计和改造提升。支持当地传承人群参与院校创意设计、生产制作等环节，推出符合现代需求和审美的传统工艺创意设计作品、系列衍生品500余件，在带动他们提升技艺的同时，帮助他们实现不出家门就业增收。\n阿克陶县柯尔克孜族刺绣非遗工坊产品展示\n二、开展从业人员技能提升培训\n工坊以柯尔克孜族刺绣技艺为重点，多次组织专家、设计团队到阿克陶县及周边地区，对100多名非遗传承人和手工艺人开展技能提升与创新设计培训；针对以祖拉伊喀·玉散为代表的柯尔克孜族刺绣传承人和当地优秀手工艺人开展系列刺绣技能提升和创新设计培训。通过邀请知名专家、设计师围绕开展《传统生活与现代生活形态比较》《柯尔克孜族刺绣与现代服饰、家居创新设计》等讲座和技艺实操培训，使学员们理解柯尔克孜族刺绣传统技艺产生的内在逻辑，认识到现代社会背景、审美追求与传承困境，并通过现场制作和生产实践持续提升理论素养、设计能力、制作水平。工坊每年开展多次学员作品评比活动，推出优秀作品，帮助一大批从业者取得职称资格证。截至2021年底，工坊开展公益性技能培训5期，培训人数200余人，其中97%人员取得合格证书，他们或在工坊工作，或自主创业、创立自己的刺绣品牌，为柯尔克孜族刺绣行业发展、助力实施“文化润疆”工程和乡村振兴作出了积极贡献。\n阿克陶县柯尔克孜族刺绣非遗工坊开展技能培训\n三、加大研发力度，提升产品创新设计\n工坊注重将传统工艺与当代设计结合，从柯尔克孜族刺绣、服饰、编织、花毡等传统技艺入手，在保持传统工艺的基础上，通过合理改良及加入现代制造工艺，制作出上百种符合现代人生活需求和审美的服饰、家居、纺织等产品。同时，工坊通过与北京、上海、新疆等地的高校、博物馆、美术馆、知名艺术家和设计师共同搭建交流平台，建立产学研合作联盟，引入质量控制标准，持续提升产品质量和文化内涵，培育形成了富有民族和地域特色的“西域海上”“纳格曼”“龟兹锦”“施绸”等品牌，提升了技艺和产品的影响力。\n阿克陶县柯尔克孜族刺绣非遗工坊绣娘技艺展示\n四、参加展示展销，深化品牌传播\n工坊借助新疆一行文化艺术学术中心在新疆博物馆设立的“新疆非遗艺术研究、创意产品开发、柯尔克孜族刺绣非遗工坊产品展示空间和营销推广平台”，运用数字传媒、抖音等电商平台，利用微信公众平台，依托对口援建19省市展等各类展览平台，通过实物、文字、图片、视频等多元化形式，线上线下开展展示销售活动，推动产品销售。同时，工坊推动将产品融入旅游市场，持续提升品牌知名度和影响力。\n截至2021年底，工坊全年共产生订单263笔，订单金额59.3万元；带动了200余名手工艺人就业，实现人均年收入达2万至5万元；初步形成了服饰刺绣产品、创意产品和家居日用产品3大系列200多个品种，年产值上千万元，推动柯尔克孜族刺绣成为阿克陶县巩固拓展脱贫攻坚成果同乡村振兴有效衔接的重要资源。'}]"
哈萨克毡绣和布绣,传统美术,新疆生产建设兵团农六师,https://www.ihchina.cn/project_details/14199.html,哈萨克毡绣和布绣是新疆维吾尔自治区哈萨克族的民间刺绣艺术，主要流行于新疆兵团农六师红旗农场垦区、一七团和奇台农场垦区一带。哈萨克毡绣和布绣历史悠久，它们与哈萨克人的日常生活不可分离，多由家庭主妇亲自绣制，是人们十分熟悉的家庭日用品，也可用作亲友间彼此馈赠的礼物。哈萨克毡绣和布绣分别在毡子和布料上施绣，所绣内容与草原生活密切相关，构图多采用连环对称形式，构思巧妙，绣艺精湛，呈现出鲜明而独特的民族风格。施绣的毡子称为“花毡”，是哈萨克族最为普及也最具代表性的家庭工艺品。在哈萨克人的毡房中，首先映入眼帘的就是花毡。花毡的绣制工艺十分讲究，绣成的图案繁复精美，色彩绚丽夺目，令人叹赏不已。因此，绣花毡成为展现刺绣技艺的最重要方式之一，深为哈萨克妇女所重视。,[],[]
料器（北京料器）,传统美术,北京京城百工坊艺术品有限公司,https://www.ihchina.cn/project_details/14200.html,北京料器是流传于北京的一种琉璃艺术。清代康熙年间，皇帝命工部在北京琉璃厂设置御厂，制造料器供奉内廷，时称“官料”、“御琉璃”。清王朝衰落后，料器制造由宫廷转入民间，形成浓郁的北京特色。北京料器制作对艺人的要求很高，它以低熔点的琉璃为原料，不用模具，也没有图稿，全凭镊子、剪刀进行手工操作，一次成形。料器制品质地莹润，做工精细，色彩斑斓，玲珑剔透。北京料器有几千种产品，从首饰等日用装饰品到鸟兽、花果、人物雕刻等观赏性工艺品，应有尽有。其中仿玉料器制品几可乱真，令人叹为观止。目前北京料器从业者人数极少，只有一位工艺大师。由于技术难度大，学艺时间长，从艺者寥寥，这门传统民间工艺有失传之虞，亟待保护振兴。,"[{'name': '邢兰香', 'gender': '女', 'birth_date': '1945.05', 'ethnicity': ''}]",[]
料器（葡萄常料器）,传统美术,北京市东城区,https://www.ihchina.cn/project_details/14201.html,"葡萄常料器葡萄是指常姓家族用祖传工艺制作出的以葡萄为造型的玻璃工艺品，是北京独有的传统美术表现形式之一。
清光绪二十年（1894），居住在北京崇外花市地区的蒙古族后裔常在在改进其母制作泥葡萄技艺的基础上，独创出玻璃葡萄的制作技艺，制作的玻璃葡萄以形象生动名扬京城，人称“葡萄常”。“葡萄常”的作品得到慈禧的赏识，曾赐匾“天义常”，后在1915年美国旧金山巴拿马国际博览会上获奖。因家族原因，常家立下了“传女不传男，传内不传外”的家规。随着时代的变迁，“葡萄常”曾几度沉浮，现在已传至第五代。
葡萄常料器葡萄采用低温玻璃为原材料，制作时，经过化料、吹制、做梗、做叶和须子、上色、涂蜡、上“霜”、攒活等11道工序。其中，葡萄的上色、挂霜为家传绝技。常家制作的玻璃葡萄，形状和色彩都十分生动，代表了民间玻璃葡萄制作的最高水平。作为北京乃至全国唯一的玻璃葡萄制作工艺，自清代流传至今，在全国有着广泛的影响，是传统民间工艺的典型代表。由于传承方式的局限，现葡萄常料器葡萄只有两个人掌握玻璃葡萄的制作技艺，出现了传承危机，亟待保护。","[{'name': '常弘', 'gender': '女', 'birth_date': '', 'ethnicity': '蒙古族'}]",[]
瓯塑,传统美术,浙江省温州市,https://www.ihchina.cn/project_details/14202.html,瓯塑是流传于浙江省温州地区的一种传统塑作艺术，由我国传统漆艺中的堆漆工艺发展而来，因起源于浙南瓯江流域而得名。两宋时期，温州曾是传统漆艺的重镇，以漆灰堆出花纹的堆漆工艺在这一带颇为流行，民间俗称为“堆起门”，广泛应用于庙宇、民居、家具及嫁妆等的装饰。明清以后，堆漆在温州得到较大发展，形成了“隐起措金”、“隐起措漆”、“隐起措油”三个瓯塑工艺品种，具体说就是在堆漆的基础上贴金、髹色漆、髹色油。近代以来，温州民间工匠在技艺和材料等方面作了许多改进，瓯塑的艺术表现力因此而得到进一步的加强。瓯塑在温州地区经过多年传承，形成鲜明的地域特色。色彩丰富、表现力和附着力强的优点使它成为一种应用广泛的装饰手段，深受当地民众青睐。,"[{'name': '郑建琴', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '周锦云', 'gender': '男', 'birth_date': '1948.03', 'ethnicity': ''}]",[]
砖塑（鄄城砖塑）,传统美术,山东省鄄城县,https://www.ihchina.cn/project_details/14203.html,鄄城砖塑是由山东省鄄城县谢姓世家创始并传承的一种传统雕塑艺术。清代光绪年间，鄄城人谢光芳经反复实践，创出了独特的砖塑技艺。由谢光芳到谢振乾再到现在的谢学运，鄄城砖塑在谢家传承已历三代。自成一格的鄄城谢家砖塑保持了传统民间捏塑和土陶工艺的特色，构思巧妙完整，手法朴质率真，层次分明有序，线条清晰流畅，造型生动传神，流露出浓郁的乡土气息和民间情调。以谢家砖塑技艺制作的神庙、家祠等建筑的装饰构件在鲁东、豫西一带流布颇广，方圆千里皆有声名。鄄城砖塑主要包括戏曲砖塑和花鸟砖塑两种类型，在总体创作中前者的比重相对更大一些，创作者往往选择群众喜闻乐见的戏曲故事，通过笞邪恶、奸佞、丑陋的事物，融意识形态于审美创造，充分发挥了传统艺术的道德教化功能，为民俗学、传统伦理思想和地方历史文化等的研究提供了生动的第一手材料。目前，由于现代建筑形式的普遍流行，作为传统建筑装饰艺术的鄄城谢家砖塑日趋衰落，急需大力保护。,"[{'name': '谢新建', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '谢学运', 'gender': '男', 'birth_date': '1928.07', 'ethnicity': ''}]",[]
灰塑,传统美术,广东省广州市,https://www.ihchina.cn/project_details/14204.html,灰塑俗称“灰批”，是流行于广东省广州地区的一种传统雕塑艺术，主要分布于广州市区和增城、从化一带。据记载，灰塑在唐代已经出现。宋代灰塑得到普遍应用，南宋庆元三年（1197）始建的增城证果寺中即有灰塑“龙船脊”。明清时期，祠堂、寺观和豪门大宅建筑盛行用灰塑做装饰。灰塑有一整套独特的工艺技法，它以石灰为主要材料，具有耐酸、耐碱、耐温的优点，非常适合广州一带的湿热气候条件。此外，灰塑不需烧制，可现场施工，具有因地制宜、因材施艺的灵活性和便利性。广州灰塑主要用于门额窗框、山墙顶端、屋檐瓦脊和亭台牌坊的装饰。它题材丰富，造型生动，色彩艳丽，呈现出鲜明的岭南地域特色。匠人操作时会根据地理状况和实际需要在塑造的景物或图案间巧妙留出装饰性的通风孔，以减轻台风对脊饰的冲击。目前，在现代文明的冲击下，传统建筑行业趋于式微，受其影响，灰塑的发展状况也很不理想，急需有关方面尽快投入力量展开抢救保护工作。,"[{'name': '邵成村', 'gender': '男', 'birth_date': '1965.05.28', 'ethnicity': '汉族'}]",[]
糖塑（丰县糖人贡）,传统美术,江苏省徐州市丰县,https://www.ihchina.cn/project_details/14205.html,"糖塑是传统中国民间塑作的一个特殊种类，主要是利用食糖可塑的特性将之制作成形。与西方雕塑不同，中国民间塑作包含了绘画、雕塑、刻印、装饰等丰富的造型因素，更多地体现出自身传统的美学旨趣和技艺特色。糖塑多以俗称“糖稀”的麦芽饴糖和玉米糖为原料，综合采用捏、堆、贴、剪、吹、搓、拽、按、浇、拉等制作手段和绘、染、刻、划、点、戳、印、插、缀等装饰手法完成作品的塑造。糖塑制品既可欣赏娱玩，又可直接食用。在中国民间，糖塑遍布南北各地，有着广泛的群众基础，与民俗生活息息相关。
丰县糖人贡俗称“贡品”，是流行于江苏省丰县一带的民间雕塑艺术。它早期曾用于宫廷祭祀，后流入民间，清代中期传到丰县一带，在以丰县为中心的苏、鲁、豫、皖交界处的广大农村地区应用颇广。丰县糖人贡在当地以家族传承方式延续不绝，其中郭氏家族传承有序，至今已历六代。丰县糖人贡以优质白糖为原料，采用梨木模具塑造成形，主要用于丧葬祭祀礼仪。它题材广泛，涉及社会生活、民间故事、神话传说等丰富的内容，制品有仙佛诸神、动物、果品、屋宇和器具等多种样式，显示出浓郁的民间信仰色彩。糖人贡造型优美，质白如玉，晶莹透亮，以食用色素精描细绘后，更是于纯净中见出艳丽、于质朴中透出典雅，别具特色和魅力。丰县糖人贡是古代丧葬文化的“活化石”，它为人们认识传统风俗提供了形象资料，具有民俗学、文化学、社会学等多方面的研究价值。",[],[]
糖塑（天门糖塑）,传统美术,湖北省天门市,https://www.ihchina.cn/project_details/14206.html,"糖塑是传统中国民间塑作的一个特殊种类，主要是利用食糖可塑的特性将之制作成形。与西方雕塑不同，中国民间塑作包含了绘画、雕塑、刻印、装饰等丰富的造型因素，更多地体现出自身传统的美学旨趣和技艺特色。糖塑多以俗称“糖稀”的麦芽饴糖和玉米糖为原料，综合采用捏、堆、贴、剪、吹、搓、拽、按、浇、拉等制作手段和绘、染、刻、划、点、戳、印、插、缀等装饰手法完成作品的塑造。糖塑制品既可欣赏娱玩，又可直接食用。在中国民间，糖塑遍布南北各地，有着广泛的群众基础，与民俗生活息息相关。
天门糖塑俗称“吹糖人”，是流行于湖北省天门市一带的民间雕塑艺术。它由唐宋古籍所记载的祭祀“糖供”演化而来，历史悠久，积淀着丰富的世俗文化内涵。天门糖塑中的“大玩意”如《龙凤烛》、《福禄寿三星》等至今仍保留着“糖供”用于祭祀、寿诞、婚庆礼仪时的基本形态，为传统祭祀习俗的研究提供了重要的实物例证。天门糖塑以特别熬制加工的麦芽糖为原料，用不同于画糖的“吹”、“塑”等方式塑造形象，造型夸张饱满，色彩明快热烈，其传统题材以表现人物走兽、花鸟鱼虫等为主，含有趋吉避凶的寓意。糖塑艺人善于用“泡活”扩充体量，用“头子活”丰富细节，用弹簧连接部件以造成妙趣横生的动感，这些巧妙的艺术处理充分显示了来自民间的审美趣味和创造智慧。随着时代的演进，社会生活发生了巨大的变化，在此状况下，天门糖塑渐趋衰落，技艺不断退化。目前这门传统技艺已无法吸引年轻人的注意，继承乏人，濒临失传，亟待抢救保护。","[{'name': '罗照英', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
糖塑（成都糖画）,传统美术,四川省成都市,https://www.ihchina.cn/project_details/14207.html,"糖塑是传统中国民间塑作的一个特殊种类，主要是利用食糖可塑的特性将之制作成形。与西方雕塑不同，中国民间塑作包含了绘画、雕塑、刻印、装饰等丰富的造型因素，更多地体现出自身传统的美学旨趣和技艺特色。糖塑多以俗称“糖稀”的麦芽饴糖和玉米糖为原料，综合采用捏、堆、贴、剪、吹、搓、拽、按、浇、拉等制作手段和绘、染、刻、划、点、戳、印、插、缀等装饰手法完成作品的塑造。糖塑制品既可欣赏娱玩，又可直接食用。在中国民间，糖塑遍布南北各地，有着广泛的群众基础，与民俗生活息息相关。
成都糖画俗称“倒糖饼儿”、“糖粑粑儿”、“糖灯影儿”，是流行于四川省成都地区的一种兼具雕塑性和绘画性的民间艺术。成都糖画历史悠久，据《本草纲目》记载：“以白砂糖煎化，模印成人物狮象之形者为飨糖，《后汉书》注所谓猊糖是也。”以熔糖为原料的糖画即由“飨糖”演变而来，它在发展过程中不断吸收皮影、剪纸等民间艺术的表现手法，逐渐形成以块面、线条为造型特点的民间特种造型艺术。成都糖画多以花鸟鱼虫、飞禽走兽及戏剧人物为题材，其成品既是甜美的糖食，又是可供观赏的艺术品，可谓“观之若画，食之有味”。成都糖画含容了人们的祈福愿望和审美理想，其制品深受少年儿童的喜爱，因而在成都地区的城乡庙会、集市等群众文化活动场合都可以见到糖画的影子。","[{'name': '樊德然', 'gender': '男', 'birth_date': '1924.07', 'ethnicity': ''}]",[]
瓷板画,传统美术,江西省南昌市,https://www.ihchina.cn/project_details/14208.html,瓷板画是流行于江西的一种以人物肖像为主题的瓷绘艺术，主要集中在南昌、景德镇、九江等地。它以中国传统绘画、陶瓷彩绘和西方摄影术为基础，实现了绘画艺术与瓷绘工艺的巧妙结合。民国初年，南昌人梁兑石在中山路的繁华地段开设丽泽轩瓷庄，聘请艺人按顾客要求绘制肖像和粉彩瓷器，开了肖像瓷绘的先河。其后南昌陆续出现了中华瓷庄、肖庐瓷像馆等多个画庄，同时涌现出梁燮亭、吴月山、杨厚兴、黄六子等一批优秀的肖像瓷绘画家，南昌因此而成为瓷板画的重镇。瓷板画融中西技艺于一体，笔调细致入微，刻画传神，带有鲜明的民族特色，深受广大群众的喜爱。,"[{'name': '邹武', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
软木画,传统美术,福建省福州市,https://www.ihchina.cn/project_details/14209.html,"软木画又名“木画”，是流行于福建省福州地区的一种软木雕刻手工技艺的别称。它形成于20世纪初，发源地是福建省福州市东郊的西园村。当时有一些类似“木画”的作品从德国流入中国，受此启发，福州工艺传习所总教习师、木雕名师陈春润和木雕技师吴启棋、建筑花板技师郑立溪等人充分吸收西方美术的优长，将之与中国传统木雕技法相结合，潜心研究出崭新的软木画技艺。它以从西班牙、葡萄牙和阿拉伯等地进口的栎树的木栓层软木为原料，制作时先将这种质地轻、松、富有弹性且纹理细润的软木切削成薄片，而后运用各种传统雕刻技法，以刀代笔，用手工方式精雕细镂，形成纹理纤细的复杂画面，再点缀以具有民族风格的亭台楼阁，同时利用画框内的有限空间营造景物的立体化效果。
软木画源于自然，画面中时见宋人笔意，场景生动逼真，意境高古深远，风格清隽秀雅，呈示出“丛山数百里，尽在一框”的艺术境界，被誉为“无声的诗，立体的画”。1959年以来，北京人民大会堂曾四次邀请软木画艺术家赴京为福建厅、台湾厅作装饰，公开展示了《武夷风光》、《福州西湖》、《鹭岛风光》、《泉州东西塔》、《土楼奇观》等一批软木画的精品佳作。","[{'name': '陈国弦', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '吴学宝', 'gender': '男', 'birth_date': '1940.03', 'ethnicity': '汉族'}]",[]
镶嵌（彩石镶嵌）,传统美术,浙江省温州市鹿城区,https://www.ihchina.cn/project_details/14211.html,"中国镶嵌艺术历史久远，风格独特。殷商时代，铜器铸造中即已出现错金嵌玉的装饰纹样。随着工艺水平的不断提高，天然彩石、卵石、贝壳、螺钿、宝石、玉石和人造玻璃料器、陶瓷、木料等都成为了镶嵌的原料。在长期发展过程中，镶嵌艺术积累了许多重要的技术手段，主要包括直接镶嵌法、预制法、反贴反上法、正贴正上法等。除平面镶嵌外，也可以在浮雕上进行镶嵌，这种镶嵌方法可以进一步增强镶嵌对象的立体感。明清以后，浮雕镶嵌的方法广泛运用于各种工艺品的装饰，清代中晚期还出现了在不同“地子”上镶嵌戏曲人物故事的浮雕镶嵌法，嵌瓷、骨木镶嵌即属此类。镶嵌工艺品具有坚固、耐晒、耐潮湿、不易变色的优点，材料的质感及由此而产生的形、色、光效果使镶嵌工艺品平添了艺术魅力，尽显粗犷浑厚、华贵绚烂之美。
彩石镶嵌是流行于浙江省南部的一种传统装饰艺术，由传统漆器工艺中的“嵌钿”演变而来，主要以色彩丰富的青田石为材料进行镶嵌。彩石镶嵌有榫镶、拼嵌、粘嵌等工艺手法和浮雕、圆雕、镂空雕等表现形式，其工艺流程由稿、形、排、刻、砑、配、木、漆、嵌、雕、粘、蜡、理、描、装15道工序组成。浙南彩石镶嵌制品多为挂屏、立屏、大型连屏及案头陈设等观赏性工艺品，大件气势恢弘，小件玲珑剔透，构思、布局和制作都非常巧妙。利用石材天然色彩和纹理镶嵌而成的作品题材广泛，画面富于层次感，色彩效果突出。这些镶嵌制品或描绘山水花鸟小景，或表现重大历史事件，或复制经典字画，或再现文学名著人物场景，显示出很强的装饰性和工艺美感。","[{'name': '缪成金', 'gender': '男', 'birth_date': '1943.06', 'ethnicity': ''}]",[]
