项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
东北庄杂技,传统体育、游艺与杂技,河南省濮阳市,https://www.ihchina.cn/project_details/13859.html,"河南省濮阳市华龙区岳村乡东北庄杂技形成于元末明初，在该村传承已有五百多年，主要有刘姓、乔姓、李姓三个演出群体。“刘家班”形成于明初，“乔家班”形成于清中期，“李家班”形成于清朝末年。清代乾隆年间，“乔家班”曾奉清廷之命，由乔志清率团到日本、印度等二十多个国家演出。光绪年间，慈禧太后亲授“乔家班”万寿龙灯两盏，以彰其技。民国时期，“李家班”在川、陕、豫、晋一带活动，其演出深受欢迎，盛极一时。新中国成立后，许多民间艺人走出濮阳，成为了著名艺术家，为杂技艺术的繁荣发展作出了重要贡献。
东北庄杂技演出各具特色，形成众多流派，其总体特点是乡土气息浓郁，其中历史上最负盛名的乔家班节目广泛吸取中华武术和民间技艺精华，将武功、气功、跑马、变戏法和带彩绝技等融入杂技，遍游中原，颇有影响。《双层晃板》、《草帽》、《女子排椅》、《晃梯》、《轻蹬技》、《顶碗》、《飞叉》等是东北庄杂技比较有名的节目。东北庄杂技有广泛的传承、传播基础，挖掘和整理东北庄杂技艺术对于我国杂技艺术的研究具有十分重要的意义。
东北庄现有杂技世家13家，杂技道具、文物一千余件，老艺人以授徒方式传承技艺。必须注意的是，东北庄杂技中许多不借助道具表演的传统项目正面临失传的危险，急需挖掘保护。","[{'name': '乔天福', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
宁津杂技,传统体育、游艺与杂技,山东省宁津县,https://www.ihchina.cn/project_details/13860.html,"宁津杂技流行于鲁北地区，至明代达到鼎盛，鲁北因此成为全国杂技的汇聚地和活动中心。宁津杂技在漫长的发展过程中逐渐形成各具特色的门类和派别，演出规模和范围日渐扩展，以“惊、险、奇、美”的艺术特点闻名遐迩，《蹬板凳》、《舞中幡》、《小花旦抖空竹》等节目深受国内外观众喜爱。
改革开放以来，宁津县杂技团大胆创新，充分借鉴姊妹艺术的训练方法和表现技巧，丰富发展了杂技艺术的表演形式。该团曾多次应邀赴韩国、泰国、沙特阿拉伯、西班牙、俄罗斯等国演出，以新颖的艺术风格和精湛的表演技艺受到国外观众的热烈欢迎。
宁津杂技为丰富国内外观众的文化生活贡献甚多，在频繁的交流演出中也加深了各国人民之间的友谊。为繁荣杂技事业，1959年，宁津县杂技艺术学校组建成立，先后为全国各级杂技艺术演出团体输送了两千余名杂技艺术人才。1995年，宁津县被文化部命名为“中国民间艺术（杂技）之乡”。虽然如此，随着物质生活水平的提高，越来越多的人们不希望自己的孩子到杂技团吃苦，宁津杂技传承人随时有链条断裂的危险，亟待保护。","[{'name': '刘俊昌', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
马戏（埇桥马戏）,传统体育、游艺与杂技,安徽省宿州市埇桥区,https://www.ihchina.cn/project_details/13861.html,"埇桥马戏艺术起源于明末清初，成形于20世纪二三十年代，恢复于20世纪50年代，发展壮大于改革开放时期，经历了一个由马背上的武艺、马背上的杂耍到动物的展演、动物的驯化再到马戏表演、马戏艺术的发展过程。
埇桥马戏集杂技和动物表演于一体，人与动物同台演出，把赖以生存的技艺演绎得红红火火，共同创造出生命的乐园。马戏的《双猴飞人》、《狗熊倒立》、《走钢丝》、《羊蹬花瓶》和《人蛇群舞》、《驯狮虎》等节目深受国内外观众好评，为各国人民搭起了友谊与文化交流的桥梁。马戏艺术有着深厚的文化底蕴，马戏艺人将地方戏曲曲艺、民间艺术、历史文化、社会生活及优秀的外来文化等因素巧妙融入马戏艺术之中，使马戏不断得到丰富和发展。
安徽省宿州市埇桥区如今拥有各类马戏团245家，从业人员一万多人，年演出纯收入两亿多元，其马戏演出占据了全国的半壁江山。马戏虽然红火，现代生活方式对它的冲击却不可小视，培养更多的优秀传承人、更好地适应现代文化生态环境，是它急需解决的问题。","[{'name': '李正丙', 'gender': '男', 'birth_date': '1956.12', 'ethnicity': '汉族'}]",[]
风火流星,传统体育、游艺与杂技,山西省太原市,https://www.ihchina.cn/project_details/13862.html,"晋阳风火流星俗称“火流星”，是一门融民间杂技与中华武术为一体的民间社火表演艺术。主要在山西省太原市晋源区一带流传。其表演一般在晚上进行，由单人或多人做“背花”、“馒头花”等动作，使绳子两端的铁笼在空中由慢到快旋转起来，笼中火花四溅，火借风势，风助火威，形成各种各样的图案。风火流星表演中演员可做出行、站、坐、卧、翻滚等多种动作，人在火中，火随人转。其表演套路与武术套路大致相似，有双龙开道、火龙缠身、悟空舞棍、火龙十八滚等样式。表演时用小锣鼓配乐，在不同的鼓乐声中变换动作，扣人心弦。
风火流星要求演员有武术功底，所以表演比一般的杂技更具观赏性，是古晋阳民间社火文化的一枝奇葩。发掘、抢救、保护火流星，可以促进地区民间社火文化的发展。由于风火流星本身具有危险性大、习练难度高等局限性，这一神奇的杂技艺术正面临难以维系的尴尬境地，急需抢救、保护。","[{'name': '贾天仓', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
翻九楼,传统体育、游艺与杂技,浙江省杭州市,https://www.ihchina.cn/project_details/13863.html,"九楼又称“洪楼”，多在浙江省东阳市流传。据传最早与秦朝孟姜女长城祭夫相关，是民间道教施仪形式的一部分。举行这一活动的目的：一为祈求太平，二为超度亡魂，三为祛凶辟邪。“九楼台”一般提前一天进场布置，在施仪场地上竖起两根13米高（9层）的粗杉木，称为“九龙柱”，然后用高1米、长1.5米、宽0.7米的“九楼桌”11或13张（分9层、11层等）紧靠九龙柱叠上，形成九楼台。场内设神坛、仙桥，用水竹拱建“九重门”，用大毛竹竖立“星竹”，上悬“照妖镜”。九楼台最高可由23张九龙桌叠成。
活动时先由“山人”（道士）举行一系列施仪形式，接着正式开始翻九楼。两名“九楼先师”自下而上腾翻到顶上的九楼台，焚烧超度文书，复又自上而下翻下九楼。待“山人”布道后，“九楼先师”第二次腾翻九楼，上到九楼台，表演过“开扇”、“抛赠”以后，开始做一些惊险的高难度动作，如竖蜻蜓（倒立）、滚叉、舞流星锤、溜五张（溜索）等，然后自上翻下。而后召巫官灭灾收耗（灾难），最后“山人”吹响龙角，免煞送神。
翻九楼技巧性、观赏性较强，它的演出套路对现代杂技有一定影响，具有较高的民俗学、宗教学研究价值。
随着现存艺人年龄的增长，翻九楼这项长期存在于民间的活动后继无人，已逐步走向衰亡，亟待抢救保护。","[{'name': '钱小占', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
翻九楼,传统体育、游艺与杂技,浙江省东阳市,https://www.ihchina.cn/project_details/13864.html,"九楼又称“洪楼”，多在浙江省东阳市流传。据传最早与秦朝孟姜女长城祭夫相关，是民间道教施仪形式的一部分。举行这一活动的目的：一为祈求太平，二为超度亡魂，三为祛凶辟邪。“九楼台”一般提前一天进场布置，在施仪场地上竖起两根13米高（9层）的粗杉木，称为“九龙柱”，然后用高1米、长1.5米、宽0.7米的“九楼桌”11或13张（分9层、11层等）紧靠九龙柱叠上，形成九楼台。场内设神坛、仙桥，用水竹拱建“九重门”，用大毛竹竖立“星竹”，上悬“照妖镜”。九楼台最高可由23张九龙桌叠成。
活动时先由“山人”（道士）举行一系列施仪形式，接着正式开始翻九楼。两名“九楼先师”自下而上腾翻到顶上的九楼台，焚烧超度文书，复又自上而下翻下九楼。待“山人”布道后，“九楼先师”第二次腾翻九楼，上到九楼台，表演过“开扇”、“抛赠”以后，开始做一些惊险的高难度动作，如竖蜻蜓（倒立）、滚叉、舞流星锤、溜五张（溜索）等，然后自上翻下。而后召巫官灭灾收耗（灾难），最后“山人”吹响龙角，免煞送神。
翻九楼技巧性、观赏性较强，它的演出套路对现代杂技有一定影响，具有较高的民俗学、宗教学研究价值。
随着现存艺人年龄的增长，翻九楼这项长期存在于民间的活动后继无人，已逐步走向衰亡，亟待抢救保护。","[{'name': '楼玉龙', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
调吊,传统体育、游艺与杂技,浙江省绍兴市,https://www.ihchina.cn/project_details/13865.html,"调吊是一项纯粹运用肢体语言进行表演的空间悬垂运动形式。作为个人锻炼方法和民间杂耍，它已有悠久的历史。据已故老艺人回忆，大约在二百年前，调吊就在浙江绍兴和安徽安庆一带出现。开始只是江湖艺人的杂耍，有“三上吊”、“杠上单吊”等名目，动作比较简单。绍兴第一个有名的调吊艺人是清末绍兴城里仓桥头的金阿祥，他以摇船为业，体格强健，在不断的摸索和实践中，创造出“十八吊”至“四十九吊”等复杂的调吊动作，后经子孙几代的创新和发展，形成“七十二吊”乃至“一百零八吊”的高超吊技。
调吊作为庙会民俗活动的惊险节目，具有很大吸引力，为广大人民群众所喜闻乐见。清代同治末年，调吊被目连戏和绍剧“平安大戏”所借用，成为其中最精彩的节目——“男吊”。鲁迅的《女吊》一文中，就有对男吊精彩演出的具体描述。当时，调吊艺人还被许多剧团特邀加演节目以招徕观众，从而保证整个演出的票房收入。
20世纪50年代，调吊技艺的继承者将它发展到了运动场上，多次在省、市及全国体育运动会上表演，1953年曾代表华东地区参加全国民族形式体育表演及竞赛大会，获得金质奖章，并受到了贺龙同志的嘉奖。
调吊是绍兴民间艺人的独创，动作难度大，技巧性强，充满生活情趣，同时又非常惊险刺激，具有很强的观赏性，富于江南水乡地方文化特色。调吊对于绍兴和江南地区民间社戏及空中杂技的研究具有很高的参考价值。
时至今日，因调吊演出的主要载体——庙会民俗活动的形式和内容发生了很大变化，调吊的演出日益减少。调吊的第三代传人已过七十，虽有第四代传人，但家族式传承链条比较单薄，急需培养新的传承人。","[{'name': '金光侠', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '金寿昌', 'gender': '男', 'birth_date': '1933.04', 'ethnicity': ''}]",[]
苏桥飞叉会,传统体育、游艺与杂技,河北省文安县,https://www.ihchina.cn/project_details/13866.html,"苏桥飞叉会创办于清代同治年间，在京、津、冀地区广泛流传，长演不衰。清末民初，河北省文安县苏桥镇靳文斌承上启下，将通背、太极、花叉三技融为一体，创办苏桥飞叉会，之后传人有靳月庭、狄希彭、赵景田、王树芳等。
苏桥飞叉会除在地面表演外，还能站在方凳上用双腿表演单叉、双叉。飞叉表演分为单人舞叉、双人舞叉、数人对舞等，套路名称有云罗背剑、飞龙滚地、怀中抱月、壮士架桥、流星火叉、迷人哑叉等，整个表演叉随人转，人随叉转，上下翻飞，令人眼花缭乱，可谓美不胜收。
苏桥飞叉会成员全都是农民，飞叉表演极大丰富了城乡人民的文化生活，对于建设和谐社会有着良好的促进作用。然而随着农村经济的发展变化，农民在农闲季节从事商业贸易和劳动力输出已成为普遍现象，加之飞叉表演存在一定的危险性，苏桥飞叉会传承严重受阻，亟待保护。",[],[]
拦手门,传统体育、游艺与杂技,天津市河东区,https://www.ihchina.cn/project_details/13867.html,"拦手门是传统武术中的一个拳种，主要流传于天津地区。
相传，清朝初叶，流落天津的明将郑海宁在河东大直沽天妃宫庙传“拦路拳”，后河南人郑天兴又传“练手拳”。李金刚等人得传后，不断研习，创编出拦手拳和翻拳。传至第六代有刘长海、陈连芳等人。在操拳、拦手拳、翻拳的基础上，又创编出以猛化疾、猛进迅击的炮拳，形成了“操、拦、翻、炮”四套母拳。第七代传人刘万福教授，曾获得“新中国体育开拓者”的荣誉。他在天津体育学院执教时，从四套母拳中，提炼出实用技法“三十六招”作为拦手拳的普及教材。
发展至今，拦手门武术在天津各区县都有习练者，河东区居多，传人分布到了全国二十多个省、市、自治区。
拦手门强调功底扎实，劲力浑厚，注重功力训练，基本功法有：童子功、凝神养气功、丹道呼吸功、抖杆子、抓坛子、拧棒子、跑板子、蹲坑子、打木桩、搓沙子、十三太保。
拦手门以拦为核心，手法有缠、崩、按、摇、斩、拦、戳、抱、撕等；腿法有进、撤、闪、滑、插、蹍等。打法讲求拦截接打，沾手速发，以猛化疾，猛进速击，以快制静。
拦手门练习的兵械有：大枪、花枪、春秋大刀、朴刀、方便铲、棍、单刀、双刀、单剑、双剑、短棍、大小梢子、流星锤、甩头一指、十三节虎尾鞭。","[{'name': '张文仲', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
通背缠拳,传统体育、游艺与杂技,山西省洪洞县,https://www.ihchina.cn/project_details/13868.html,"洪洞通背缠拳又名“通背拳”、“洪洞通背”，是传统武术中的一个拳种。
通背缠拳渊源不明，自清乾隆年间郭永福将此拳传至山西洪洞以来，已传承十代。二百多年来，习练者众多，名师辈出，广泛流传于山西晋南一带。
通背缠拳有其鲜明独特的拳理、拳法和技术要求。“通背”者即周身通达，力从背发之意。“背”为周身活动中心。“缠拳”者含义有三：其一，为缠绕之意，为化敌力之法；其二，即手法，变化无穷，攻防不止，破法不断，如同缠住对方一般；其三，此拳有二十七路“缠手”。故此拳名曰“通背缠拳”。洪洞通背缠拳有完整的技术体系。套路分为“母拳”套路、“子拳”套路、器械套路、对练套路四大类。“母拳”为一百单八势，分九排，行拳二十四势，行拳二十八势，散打七十二着，短打一百零八着。“子拳”套路有三十二路套手，二十七路缠手。器械有长、短、杂、软四种。对练套路有徒手对练、器械对练、多人对练、徒手对器械对练。
通背缠拳与目前流传广泛的河南温县陈家沟陈氏太极拳有着很多相似、相通的地方，这是当今武术研究者关注的课题。",[],[]
地术拳,传统体育、游艺与杂技,福建省精武保安培训学校,https://www.ihchina.cn/project_details/13869.html,"地术拳又称“地术犬法”、“狗拳”，是传统武术中的一个拳种，在福建地区广泛流传。相传，此拳由清代白莲庵尼姑“四月大师”所创，至今已传五代。目前福州一带传承的地术拳，传自陈依九拳师。
地术拳是模仿狗的机警敏捷、灵活刚健、凶猛，善于翻、滚、扑、摔、剪、奔、蹿、跳、钻、挂而形成独特风格的拳种。其上、中、下三盘融会贯通了快速迅猛的南拳手法及灵活多变的北拳腿法，尤以下盘为绝，倒地后充分发挥地上自护能力和技击捆绑动作，并模仿狗格斗时的凶猛、灵活等特性。
在中国武术中，以倒地打法为主的拳种不多。地术拳是南方拳种中此类攻防技法的代表性拳种。正如地术拳拳经要诀所述：“狗法落地蓬车莲，跌扑翻滚起伏沉，轻巧猛速变无穷，蹬踢捆绑见其能。”
目前，多数精通地术拳者年事已高，加上练者寥寥无几，需要加强抢救和保护工作。","[{'name': '陈伟强', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
佛汉拳,传统体育、游艺与杂技,山东省东明县,https://www.ihchina.cn/project_details/13870.html,"佛汉拳，亦称“佛汉捶”、“佛拳”，又称“七二三八”，是传统武术中的一个拳种，主要流传于山东一带。
佛汉拳的主要内容包括套路、散手、功法三类练习方法。
套路主要有三十八路佛汉拳，分上、中、下三盘，均为对打套路。以徒手练习为主要内容，以对打为主要形式，强调实用，独到之处在于破打一次完成，讲究“连绵铁”、“君臣手”。
散手单练式有七十二擒拿手、三十六底盘腿，共一百零八式。一式跟三打，一打有三破。边破边打不顶不丢，一递一接，一来一往，递中见打，打中带防，出其不意，连绵不断。谱歌曰：“伸手上打有人迎，换手变把下边通。真真假假人难认，虚虚实实见奇功。”既强调攻防的方位，又强调真假和虚实的变化。
佛汉拳以“高低苗”为入门必修的筑基功夫。练习时，身体重心一高一低，手法上也随之高戳低打，讲究“高棚下压中间截”，连环盘练不止，故曰“高低苗”。主要功法有铁爪功、鹰爪功、盘手功、桩功等。
传说佛汉拳是从清代少林寺传出的，在山东东明已传至第六代。目前，全面掌握佛汉拳的传人寥寥无几，需要抓紧挖掘和整理工作。","[{'name': '陈洪元', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '李义军', 'gender': '男', 'birth_date': '1955.01', 'ethnicity': '汉族'}]",[]
孙膑拳,传统体育、游艺与杂技,山东省青岛市市北区,https://www.ihchina.cn/project_details/13871.html,"孙膑拳是一种汲取孙膑兵法思想、集各门派技击特点的武术套路拳种。因其演练出击时，常以长袖藏手，故又称“长袖拳”。主要流传于山东济南、青岛、聊城、淄博、馆陶一带。孙膑拳是后人假托孙膑之名编创的，创始于何时至今说法不一。孙膑拳传统套路有基本功法、单手练、大架、中架、小架、六十手和孙膑拐。其拳理要求静似雄鸡、动似龙腰、灵似泼猴、神似鹰眼、松肩如长臂猿；其拳型多以象鼻拳为主，步法多为蹒跚步。
孙膑拳以拜师学艺、口传身授为传习方式。在演练和技法上朴实无华，结构紧凑，攻防兼备，弹簧劲力、发鞭梢劲，螺旋手法采取打、架统一的方法，故具散手、武术精华之特点。
孙膑拳传承《孙膑兵法》“内得民心，外知敌情”、“出其不意，攻其无备”、“静如处子，动如脱兔”等理论，融合了军事智略文化。不仅能击敌防身，更能健身养生，且易学易练，对于弘扬中华民族传统武术文化发挥着积极的作用。
孙膑拳在百余年的传承、发展过程中，一些特殊技法散落于民间，缺乏挖掘整理，近乎流失灭绝，亟待保护。",[],[]
孙膑拳,传统体育、游艺与杂技,山东省安丘市,https://www.ihchina.cn/project_details/13872.html,"孙膑拳是一种汲取孙膑兵法思想、集各门派技击特点的武术套路拳种。因其演练出击时，常以长袖藏手，故又称“长袖拳”。主要流传于山东济南、青岛、聊城、淄博、馆陶一带。孙膑拳是后人假托孙膑之名编创的，创始于何时至今说法不一。孙膑拳传统套路有基本功法、单手练、大架、中架、小架、六十手和孙膑拐。其拳理要求静似雄鸡、动似龙腰、灵似泼猴、神似鹰眼、松肩如长臂猿；其拳型多以象鼻拳为主，步法多为蹒跚步。
孙膑拳以拜师学艺、口传身授为传习方式。在演练和技法上朴实无华，结构紧凑，攻防兼备，弹簧劲力、发鞭梢劲，螺旋手法采取打、架统一的方法，故具散手、武术精华之特点。
孙膑拳传承《孙膑兵法》“内得民心，外知敌情”、“出其不意，攻其无备”、“静如处子，动如脱兔”等理论，融合了军事智略文化。不仅能击敌防身，更能健身养生，且易学易练，对于弘扬中华民族传统武术文化发挥着积极的作用。
孙膑拳在百余年的传承、发展过程中，一些特殊技法散落于民间，缺乏挖掘整理，近乎流失灭绝，亟待保护。","[{'name': '刘海港', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
肘捶,传统体育、游艺与杂技,山东省临清市,https://www.ihchina.cn/project_details/13873.html,"肘捶，传于临清。传习者尊临清唐元乡瑶坡村人张东槐（1844—1901）为创始人，至今已传至第六代。在肘捶传人中，刘汝勤、于跃舟、周子岩、冯延福、赵延庆、燕瑞、孙景元、孙景仲、赵公香等皆曾名秀一时。1932年，周子岩收胡世铭为徒，刘三星收贾文远为徒，孙景元收张铎为徒。1940年，周子岩曾应邀成为北京拳术研究社的重要成员。
肘捶的基本内容由拳套、散手、功法和理法四部分组成。拳套有十趟捶、四季捶、八方捶。散手有天、地、人字号散手。功法主要有两通、肘功等。","[{'name': '申孝生', 'gender': '男', 'birth_date': '', 'ethnicity': '回族'}]",[]
十八般武艺,传统体育、游艺与杂技,浙江省杭州市余杭区,https://www.ihchina.cn/project_details/13874.html,"十八般武艺是集健身、防身、竞技和观赏性于一体的传统体育项目。据传，五常十八般武艺系明朝尚书洪钟告老还乡后所创，它由十八般古兵器操练法演变而来，传承至今已有近五百年历史。
五常十八般武艺将刀法、棍法、拳法、阵法等糅合在一起，融入了杭州西溪（五常）特色的拳、械操练法，带有明显的西溪水乡特色。其阵法多样，套路丰富，有群刀会、日月阵、五连阵、威武阵、金刚伞阵、大劈锁阵、玉手笔艺爪阵、大武耙阵、大操练等。
五常十八般武艺的特点是：所有兵器并不是真刀真枪，均为硬木制作，这些木制兵器多是由五常乡村的生产、生活工具改制而来，有龙凤刀、方天戟、玉手笔艺爪、阴阳镗、金瓜锤、枣逆槌、文武耙、龙鱼斧、大劈锁、金刚伞等。因此，其操练的目的并非为了实战，而是在于传承武艺文化。五常十八般武艺富有浓郁的水乡特色，对于它的保护，对我国民间体育发展史研究，以及传播传统的武艺文化具有重要价值。",[],[]
华佗五禽戏,传统体育、游艺与杂技,安徽省亳州市,https://www.ihchina.cn/project_details/13875.html,"华佗五禽戏发源于亳州，是东汉伟大医学家华佗继承古代导引养生术，依据中医学阴阳五行、脏象、经络、气血运行规律，观察禽兽活动姿态，用虎、鹿、猿、熊、鸟等动物形象、动作创编的一套养生健身功法。
华佗创编五禽戏最早记载于西晋陈寿《三国志·华佗传》，南北朝名医陶弘景《养性延命录》介绍了“五禽戏”的具体动作。隋唐、宋元时期非常流行，孙思邈、柳宗元、陆游等大家对五禽戏机理和当时的操练情景均有论述或描述。明清时发展更快，专著增多。民国时期，华佗五禽戏主要流传于亳州华佗故里小华庄和周边地区。路武举、董文焕、刘时荣等各代传人将五禽戏不断发扬光大。
华佗五禽戏真实反映了我国人民群众健身文化的发展变迁，开创了祛病健身的体育医疗先河，展现了养生哲学和道家文化的深厚审美底蕴，具有重要的历史价值和养生医疗价值。","[{'name': '陈静', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '董文焕', 'gender': '男', 'birth_date': '1923.10.18', 'ethnicity': '汉族'}]",[]
撂石锁,传统体育、游艺与杂技,河南省开封市,https://www.ihchina.cn/project_details/13876.html,"撂石锁是武术功法运动的一种，也称为“石锁功”。据传，撂石锁产生于唐宋时期，元代以来为开封回族子弟所喜爱，他们习武必练石锁功。清道光年间（1821—1851），以东大寺为中心的回族练武习艺热情高涨，撂石锁项目得到了很好的继承发展。
操练石锁花样变化无穷，大类可分为翻花、接花、组合套花。翻花有：手花、打头花、托底花、云花、横推锁、横翻锁、拨浪鼓等。接花有：石锁上拳、上肘、上三指、上头顶、托塔、抱印、挂印、手托元宝、脚踢花篮、过桥、三指卧鱼等。按形态和肢体舒展程度又可分为小花和大花。大花在石锁翻转抛接运动过程中配以腰腿身行步法等肢体动作组合而成，特点是动作幅度大方、舒展、惊险。双人组合演练分为单锁传接和双锁传接。按照统一套路还可进行集体演练。
习练石锁时要求发力科学，眼力灵敏，身体灵活，手感到位，要做到“高、飘、稳、活、巧”，从而达到完美的效果。习练石锁有助于培养毅力胆识，增强肢体协调能力，长期习练可以修身养性、益智强身。石锁承载着丰厚的民族文化内涵，在强身健体的同时给人以健与美的艺术享受。","[{'name': '沈少三', 'gender': '男', 'birth_date': '1929.04', 'ethnicity': '回族'}]",[]
撂石锁（海陵撂石锁）,传统体育、游艺与杂技,江苏省泰州市海陵区,https://www.ihchina.cn/project_details/23701.html,,[],[]
赛龙舟,传统体育、游艺与杂技,湖南省沅陵县,https://www.ihchina.cn/project_details/13877.html,"沅陵赛龙舟是融湘西民俗与竞技为一体的传统游艺体育项目。沅陵素有“湘西门户”之称。地处湖南西部，北倚武陵，南靠雪峰，位于两大山脉之腹，江河纵横，为赛龙舟提供了得天独厚的自然环境。沅陵传统赛龙舟是在以山为营，以水为路的农耕经济基础上发展起来的。它是五溪文化与长江文化，外来文化和地域文化交融的结晶。
沅陵传统赛龙舟基本形制是：每只赛船48人，其中前引水、后艄公、头旗、二旗、锣手、鼓手各一人。赛程以江面水涨水落而定，分上下水排阵，横江而竞。划龙舟技艺多姿多彩，有跪式划、坐式划、坐式立式共用；单槌擂鼓、双槌催船、单艄掌舵、双艄齐下等不同式样。
沅陵传统赛龙舟主要特色是赛程长，赛船多，划手多，观众多，花样多。包括“偷料”、“关头”、“绕河”、“绕庙”、“赏红”、“抢红”、“冲滩”等，既以沅陵传统为基础，又吸纳了周边各县的优长，形成了以沅陵为核心，多流派为一体的湖南赛龙舟的独特风格。",[],[]
赛龙舟,传统体育、游艺与杂技,广东省东莞市,https://www.ihchina.cn/project_details/13878.html,"赛龙舟是富有东莞地方特色的传统体育竞技项目。东莞地处珠江口东岸，水乡泽国，河流纵横，水面阔广，赛龙夺锦，自宋以来，沿袭至今。每年农历四月初八起，东莞人便开始做龙舟竞渡的准备，直到五月底，东莞人划龙舟，洗龙舟水，趁龙舟景，吃龙舟饼，食龙舟饭，唱龙舟歌，延续一个多月，称为“龙舟月”。
龙舟月的中心活动是竞渡，亦称“龙舟景”。包括：龙舟下水、抢青、设标、趁景、夺标、犒标等，是东莞最热闹的景致。竞渡有两种形式：一种是友谊赛，称为“趁景”，不设奖品，不需专门组织，两条或两条以上的龙舟在江面上相遇，自发地进行比赛，聚散自由；另一种是“赛龙夺锦”，亦称“放标”、“斗标”、“斗大景”。
东莞龙舟景每年都从万江开始，万江的父老乡亲，把龙舟竞赛看做本乡本土的一件大事，赛前十数天便选定最年轻力壮并有比赛经验的乡民，冒着酷暑烈日不惧风吹雨打地热身训练。比赛时一声令下，数十艘龙舟如离弦之箭，水花飞溅，力争上游。沿岸观众呼声震天动地，称为“东莞龙舟第一景”。此后各镇、各村互让互利，定出自己的龙舟景日子。是日各镇、各村龙舟，必须到世交、世好、同姓的村庄趁景，以保持世代开创的友谊。而今龙舟景已发展成为一项群众踊跃参与的游艺竞技活动。",[],[]
赛龙舟,传统体育、游艺与杂技,贵州省铜仁市,https://www.ihchina.cn/project_details/13879.html,"赛龙舟是铜仁多民族共同参与的传统游艺体育活动。铜仁是多民族聚居地区，居住着苗、土家、侗、仡佬、满等多个少数民族。铜仁因水而兴，地处武陵山脉中部，依锦江下洞庭、入长江。在古代，这里是走出大山的唯一通道，“舟楫往返，商贾云集”，素有“黔东门户”之称。自古以来，象征着团结精神与竞争意志的龙舟竞渡，便是铜仁最具特色的民间传统习俗。
每年四五月间，天气回暖，各村各寨的村民便将搁置了一年的龙船“油”上桐油，画上“龙纹”，安上龙头，下水操练。待到端午，便早早聚集在城南双江汇流处—铜岩下等候比赛。是时，整个铜仁城万人空巷，各族男女老少齐聚锦江两岸，观看龙舟比赛。一只只木制龙舟在锦江河上穿梭争先，鞭炮声、呐喊声、加油声此起彼伏。水上岸上热闹非凡。呈现出这方热土以水为媒，人水交融、民族交融的欢乐景象。
龙舟竞渡在铜仁不仅有着悠久的历史和广泛的群众基础，而且通过祭龙船、点龙睛、龙船下水、龙舟竞技、抢鸭子、垂钓等一系列传统习俗，形成了多民族共同造就的人文祥和与安宁的龙舟水文化。",[],[]
赛龙舟,传统体育、游艺与杂技,贵州省镇远县,https://www.ihchina.cn/project_details/13880.html,"镇远赛龙舟是一项多民族参与的传统体育游艺文化活动。贵州省镇远县在每年端阳之际，举办以划龙舟比赛为主，包括传统的祭龙仪式、舞龙舞狮游街、彩船游江、水中抢鸭子、放河灯、燃礼花和文艺表演为一体的赛龙舟活动。
古代镇远属于楚国，楚风盛行。自古镇远民间便有以赛龙舟纪念爱国诗人屈原的习俗，早在明代，镇远就有“龙舟之乡”的美誉。明代《贵州通志》载：“镇远府，端阳竞渡，府临河水，舟楫便利。……拽船争先得渡者，是岁做事俱利焉。”各族民众通过端阳竞渡，以求清吉平安的习俗，世代相传。
20世纪80年代以来，赛龙舟活动更为活跃，90年代中期，“镇远端阳龙舟节”正式命名，至今已是第26届。",[],[]
迎罗汉,传统体育、游艺与杂技,浙江省缙云县,https://www.ihchina.cn/project_details/13881.html,"迎罗汉是浙江省缙云县农村在传统节日中的一项集杂技、武术、民俗于一体的游艺活动。
自古以来，缙云百姓认为，“罗汉”是神通广大者的化身，故民众尊称身强力壮、武功高超的人为“罗汉”，称习武的团队为“罗汉班”。清康熙《缙云县志》记载：宋高宗时，防遏外寇，习武自卫，村自为队，民众称之为“罗汉班”。
每逢节庆庙会便会举行迎罗汉的活动。迎罗汉由多个罗汉班参加，每班数十人至百余人不等。各班在出发前都要在本村举行庄重的祭旗仪式，然后在指定地点集结，按照约定的路线，在阵头旗、神幡的带领下，伴随着先锋锣鼓声，以一字长蛇阵进行踩街，每到一村都会选择一处宽阔场地轮番表演罗汉阵、耍武、叠罗汉等技艺。
目前全县有罗汉班三十多个，分布在县域十多个乡镇五十多个村，活跃在当地传统节庆和重大庙会活动中。
迎罗汉作为一种民间游艺表演不仅为节日增添喜庆，也是各村进行武艺交流的方式，世代传承，深受农村民众喜爱。迎罗汉富有纯朴的乡土文化特色，具有较高的艺术观赏性和历史文化价值。",[],[]
