项目名称,项目类别,申报地区或单位,详情链接
俄罗斯族民居营造技艺,传统技艺,新疆维吾尔自治区塔城地区,https://www.ihchina.cn/project_details/14694.html
撒拉族篱笆楼营造技艺,传统技艺,青海省循化撒拉族自治县,https://www.ihchina.cn/project_details/14695.html
藏族碉楼营造技艺,传统技艺,四川省丹巴县,https://www.ihchina.cn/project_details/14696.html
碉楼营造技艺（羌族碉楼营造技艺）,传统技艺,四川省汶川县,https://www.ihchina.cn/project_details/14697.html
碉楼营造技艺（羌族碉楼营造技艺）,传统技艺,四川省茂县,https://www.ihchina.cn/project_details/14698.html
碉楼营造技艺（藏族碉楼营造技艺）,传统技艺,青海省班玛县,https://www.ihchina.cn/project_details/14699.html
越窑青瓷烧制技艺,传统技艺,浙江省上虞市,https://www.ihchina.cn/project_details/14702.html
越窑青瓷烧制技艺,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14700.html
越窑青瓷烧制技艺,传统技艺,浙江省慈溪市,https://www.ihchina.cn/project_details/14701.html
建窑建盏烧制技艺,传统技艺,福建省南平市,https://www.ihchina.cn/project_details/14703.html
汝瓷烧制技艺,传统技艺,河南省汝州市,https://www.ihchina.cn/project_details/14705.html
汝瓷烧制技艺,传统技艺,河南省宝丰县,https://www.ihchina.cn/project_details/14704.html
淄博陶瓷烧制技艺,传统技艺,山东省淄博市,https://www.ihchina.cn/project_details/14706.html
长沙窑铜官陶瓷烧制技艺,传统技艺,湖南省长沙市望城区,https://www.ihchina.cn/project_details/14707.html
蓝夹缬技艺,传统技艺,浙江省温州市,https://www.ihchina.cn/project_details/14708.html
中式服装制作技艺（龙凤旗袍手工制作技艺）,传统技艺,上海市静安区,https://www.ihchina.cn/project_details/14710.html
中式服装制作技艺（亨生奉帮裁缝技艺）,传统技艺,上海市静安区,https://www.ihchina.cn/project_details/14711.html
中式服装制作技艺（培罗蒙奉帮裁缝技艺）,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14709.html
中式服装制作技艺（振兴祥中式服装制作技艺）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14712.html
中式服装制作技艺（满族旗袍制作技艺）,传统技艺,吉林省吉林市,https://www.ihchina.cn/project_details/23801.html
中式服装制作技艺（红帮裁缝技艺）,传统技艺,浙江省宁波市奉化区,https://www.ihchina.cn/project_details/23802.html
中式服装制作技艺（香港中式长衫制作技艺）,传统技艺,香港特别行政区,https://www.ihchina.cn/project_details/23803.html
铅锡刻镂技艺,传统技艺,湖北省荆州市,https://www.ihchina.cn/project_details/14713.html
乌铜走银制作技艺,传统技艺,云南省石屏县,https://www.ihchina.cn/project_details/14714.html
银铜器制作及鎏金技艺,传统技艺,青海省湟中县,https://www.ihchina.cn/project_details/14715.html
银铜器制作及鎏金技艺（朔州传统鎏金技艺）,传统技艺,山西省朔州市朔城区,https://www.ihchina.cn/project_details/23804.html
银铜器制作及鎏金技艺（乌拉特铜银器制作技艺）,传统技艺,内蒙古自治区巴彦淖尔市乌拉特中旗,https://www.ihchina.cn/project_details/23805.html
青铜器修复及复制技艺,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/14716.html
青铜器修复及复制技艺（上海青铜器修复技艺）,传统技艺,上海市,https://www.ihchina.cn/project_details/23806.html
国画颜料制作技艺（姜思序堂国画颜料制作技艺）,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14717.html
藏族矿植物颜料制作技艺,传统技艺,西藏自治区拉萨市,https://www.ihchina.cn/project_details/14718.html
毛笔制作技艺（周虎臣毛笔制作技艺）,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14719.html
毛笔制作技艺（扬州毛笔制作技艺）,传统技艺,江苏省江都市,https://www.ihchina.cn/project_details/14720.html
毛笔制作技艺（徽笔制作技艺） ,传统技艺,安徽省黄山市屯溪区,https://www.ihchina.cn/project_details/14721.html
毛笔制作技艺（文港毛笔制作技艺）,传统技艺,江西省南昌市进贤县,https://www.ihchina.cn/project_details/23807.html
衡水法帖雕版拓印技艺,传统技艺,河北省衡水市桃城区,https://www.ihchina.cn/project_details/14722.html
古书画临摹复制技艺,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/14723.html
白茶制作技艺（福鼎白茶制作技艺）,传统技艺,福建省福鼎市,https://www.ihchina.cn/project_details/14724.html
仿膳（清廷御膳）制作技艺,传统技艺,北京市西城区,https://www.ihchina.cn/project_details/14725.html
直隶官府菜烹饪技艺,传统技艺,河北省保定市,https://www.ihchina.cn/project_details/14726.html
孔府菜烹饪技艺,传统技艺,山东省曲阜市,https://www.ihchina.cn/project_details/14727.html
五芳斋粽子制作技艺,传统技艺,浙江省嘉兴市,https://www.ihchina.cn/project_details/14728.html
北京四合院传统营造技艺,传统技艺,中国艺术研究院,https://www.ihchina.cn/project_details/14729.html
雁门民居营造技艺,传统技艺,山西省忻州市,https://www.ihchina.cn/project_details/14730.html
石库门里弄建筑营造技艺,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14731.html
土家族吊脚楼营造技艺,传统技艺,湖北省咸丰县,https://www.ihchina.cn/project_details/14732.html
土家族吊脚楼营造技艺,传统技艺,湖南省永顺县,https://www.ihchina.cn/project_details/14733.html
土家族吊脚楼营造技艺,传统技艺,重庆市石柱土家族自治县,https://www.ihchina.cn/project_details/14734.html
维吾尔族民居建筑技艺（阿依旺赛来民居营造技艺）,传统技艺,新疆维吾尔自治区和田地区,https://www.ihchina.cn/project_details/14735.html
邢窑陶瓷烧制技艺 ,传统技艺,河北省邢台市,https://www.ihchina.cn/project_details/14736.html
婺州窑陶瓷烧制技艺 ,传统技艺,浙江省金华市婺城区,https://www.ihchina.cn/project_details/14737.html
婺州窑陶瓷烧制技艺（婺州窑衢州白瓷烧制技艺）,传统技艺,浙江省衢州市柯城区,https://www.ihchina.cn/project_details/23808.html
吉州窑陶瓷烧制技艺 ,传统技艺,江西省吉安市,https://www.ihchina.cn/project_details/14738.html
登封窑陶瓷烧制技艺 ,传统技艺,河南省登封市,https://www.ihchina.cn/project_details/14739.html
当阳峪绞胎瓷烧制技艺 ,传统技艺,河南省焦作市,https://www.ihchina.cn/project_details/14740.html
潮州彩瓷烧制技艺 ,传统技艺,广东省潮州市,https://www.ihchina.cn/project_details/14741.html
陶瓷微书,传统技艺,广东省汕头市,https://www.ihchina.cn/project_details/14742.html
古陶瓷修复技艺 ,传统技艺,上海市长宁区,https://www.ihchina.cn/project_details/14743.html
古陶瓷修复技艺,传统技艺,上海市,https://www.ihchina.cn/project_details/23809.html
藏族鎏钴技艺 ,传统技艺,青海省,https://www.ihchina.cn/project_details/14744.html
铜器制作技艺（大同铜器制作技艺）,传统技艺,山西省大同市城区,https://www.ihchina.cn/project_details/14745.html
铜器制作技艺（喀什维吾尔族铜器制作技艺）,传统技艺,新疆维吾尔自治区喀什地区喀什市,https://www.ihchina.cn/project_details/23810.html
古代钟表修复技艺 ,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/14746.html
传统香制作技艺（药香制作技艺）,传统技艺,北京市西城区,https://www.ihchina.cn/project_details/14747.html
传统香制作技艺（莞香制作技艺）,传统技艺,广东省东莞市,https://www.ihchina.cn/project_details/14748.html
传统香制作技艺（清苑传统制香技艺）,传统技艺,河北省保定市清苑区,https://www.ihchina.cn/project_details/23811.html
传统香制作技艺（福建香制作技艺）,传统技艺,福建省,https://www.ihchina.cn/project_details/23812.html
一得阁墨汁制作技艺 ,传统技艺,北京市西城区,https://www.ihchina.cn/project_details/14749.html
奶制品制作技艺（察干伊德）,传统技艺,内蒙古自治区正蓝旗,https://www.ihchina.cn/project_details/14750.html
辽菜传统烹饪技艺,传统技艺,辽宁省沈阳市,https://www.ihchina.cn/project_details/14751.html
泡菜制作技艺（朝鲜族泡菜制作技艺）,传统技艺,吉林省延吉市,https://www.ihchina.cn/project_details/14752.html
老汤精配制,传统技艺,黑龙江省哈尔滨市阿城区,https://www.ihchina.cn/project_details/14753.html
上海本帮菜肴传统烹饪技艺 ,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14754.html
传统制糖技艺（义乌红糖制作技艺）,传统技艺,浙江省义乌市,https://www.ihchina.cn/project_details/14755.html
豆腐传统制作技艺 ,传统技艺,安徽省淮南市,https://www.ihchina.cn/project_details/14756.html
豆腐传统制作技艺 ,传统技艺,安徽省寿县,https://www.ihchina.cn/project_details/14757.html
豆腐传统制作技艺,传统技艺,山东省泰安市泰山区,https://www.ihchina.cn/project_details/23813.html
德州扒鸡制作技艺 ,传统技艺,山东省德州市,https://www.ihchina.cn/project_details/14758.html
龙口粉丝传统制作技艺 ,传统技艺,山东省招远市,https://www.ihchina.cn/project_details/14759.html
蒙自过桥米线制作技艺 ,传统技艺,云南省蒙自市,https://www.ihchina.cn/project_details/14760.html
坎儿井开凿技艺 ,传统技艺,新疆维吾尔自治区吐鲁番市,https://www.ihchina.cn/project_details/14761.html
古建筑模型制作技艺,传统技艺,山西省太原市,https://www.ihchina.cn/project_details/14762.html
传统造园技艺（扬州园林营造技艺）,传统技艺,江苏省扬州市,https://www.ihchina.cn/project_details/14763.html
古戏台营造技艺 ,传统技艺,江西省乐平市,https://www.ihchina.cn/project_details/14764.html
庐陵传统民居营造技艺 ,传统技艺,江西省泰和县,https://www.ihchina.cn/project_details/14765.html
古建筑修复技艺 ,传统技艺,甘肃省永靖县,https://www.ihchina.cn/project_details/14766.html
八义窑红绿彩瓷烧制技艺,传统技艺,山西省长治市上党区,https://www.ihchina.cn/project_details/23555.html
鲁山窑烧制技艺（鲁山花瓷烧制技艺）,传统技艺,河南省平顶山市鲁山县,https://www.ihchina.cn/project_details/23556.html
北京蒙镶技艺,传统技艺,北京市东城区,https://www.ihchina.cn/project_details/23557.html
缂丝织造技艺（定州缂丝织造技艺）,传统技艺,河北省保定市定州市,https://www.ihchina.cn/project_details/23558.html
花边制作技艺（萧山花边制作技艺）,传统技艺,浙江省杭州市萧山区,https://www.ihchina.cn/project_details/23559.html
彩带编织技艺（畲族彩带编织技艺）,传统技艺,浙江省丽水市景宁畲族自治县,https://www.ihchina.cn/project_details/23560.html
丝绸染织技艺（周村丝绸染织技艺）,传统技艺,山东省淄博市周村区,https://www.ihchina.cn/project_details/23561.html
佤族织锦技艺,传统技艺,云南省普洱市西盟佤族自治县,https://www.ihchina.cn/project_details/23562.html
铸铁技艺（永康铸铁技艺）,传统技艺,浙江省金华市永康市,https://www.ihchina.cn/project_details/23563.html
青铜器制作技艺（青铜编钟制作技艺）,传统技艺,湖北省随州市曾都区,https://www.ihchina.cn/project_details/23564.html
刀剑锻制技艺（七台河刀剑锻制技艺）,传统技艺,黑龙江省七台河市,https://www.ihchina.cn/project_details/23565.html
银胎掐丝珐琅器制作技艺（永胜珐琅银器制作技艺）,传统技艺,云南省丽江市永胜县,https://www.ihchina.cn/project_details/23566.html
金镶玉制作技艺（郏县金镶玉制作技艺）,传统技艺,河南省平顶山市郏县,https://www.ihchina.cn/project_details/23567.html
制漆技艺（坝漆制作技艺）,传统技艺,湖北省恩施土家族苗族自治州利川市,https://www.ihchina.cn/project_details/23568.html
书画毡制作技艺（定兴书画毡制作技艺）,传统技艺,河北省保定市定兴县,https://www.ihchina.cn/project_details/23569.html
简牍制作技艺（楚简制作技艺）,传统技艺,湖北省荆州市,https://www.ihchina.cn/project_details/23570.html
麻纸制作技艺（西和麻纸制作技艺）,传统技艺,甘肃省陇南市西和县,https://www.ihchina.cn/project_details/23571.html
传统书籍装帧技艺,传统技艺,国家图书馆,https://www.ihchina.cn/project_details/23572.html
宫廷传统囊匣制作技艺,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/23573.html
脂粉制作技艺（谢馥春脂粉制作技艺）,传统技艺,江苏省扬州市,https://www.ihchina.cn/project_details/23574.html
骨器制作技艺（白沙黎族骨器制作技艺）,传统技艺,海南省白沙黎族自治县,https://www.ihchina.cn/project_details/23575.html
云南围棋子（云子、永子）制作技艺,传统技艺,云南省,https://www.ihchina.cn/project_details/23576.html
擦擦制作技艺（拉萨擦擦制作技艺）,传统技艺,西藏自治区拉萨市,https://www.ihchina.cn/project_details/23577.html
葫芦制作技艺（天津葫芦制作技艺）,传统技艺,天津市宝坻区,https://www.ihchina.cn/project_details/23578.html
葫芦制作技艺（文水葫芦制作技艺）,传统技艺,山西省吕梁市文水县,https://www.ihchina.cn/project_details/23579.html
严东关五加皮酿酒技艺,传统技艺,浙江省杭州市建德市,https://www.ihchina.cn/project_details/23580.html
黄茶制作技艺（君山银针茶制作技艺）,传统技艺,湖南省岳阳市君山区,https://www.ihchina.cn/project_details/23581.html
德昂族酸茶制作技艺,传统技艺,云南省德宏傣族景颇族自治州芒市,https://www.ihchina.cn/project_details/23582.html
中餐烹饪技艺与食俗,传统技艺,中国烹饪协会,https://www.ihchina.cn/project_details/23583.html
徽菜烹饪技艺,传统技艺,安徽省,https://www.ihchina.cn/project_details/23584.html
潮州菜烹饪技艺,传统技艺,广东省潮州市,https://www.ihchina.cn/project_details/23585.html
川菜烹饪技艺,传统技艺,四川省,https://www.ihchina.cn/project_details/23586.html
食用油传统制作技艺（大名小磨香油制作技艺）,传统技艺,河北省邯郸市大名县,https://www.ihchina.cn/project_details/23587.html
果脯蜜饯制作技艺（北京果脯传统制作技艺）,传统技艺,北京市怀柔区,https://www.ihchina.cn/project_details/23588.html
果脯蜜饯制作技艺（雕花蜜饯制作技艺）,传统技艺,湖南省怀化市靖州苗族侗族自治县,https://www.ihchina.cn/project_details/23589.html
梨膏糖制作技艺（上海梨膏糖制作技艺）,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/23590.html
小吃制作技艺（沙县小吃制作技艺）,传统技艺,福建省三明市,https://www.ihchina.cn/project_details/23591.html
小吃制作技艺（逍遥胡辣汤制作技艺）,传统技艺,河南省周口市西华县,https://www.ihchina.cn/project_details/23592.html
小吃制作技艺（火宫殿臭豆腐制作技艺）,传统技艺,湖南省长沙市,https://www.ihchina.cn/project_details/23593.html
米粉制作技艺（沙河粉传统制作技艺）,传统技艺,广东省广州市,https://www.ihchina.cn/project_details/23594.html
米粉制作技艺（柳州螺蛳粉制作技艺）,传统技艺,广西壮族自治区柳州市,https://www.ihchina.cn/project_details/23595.html
米粉制作技艺（桂林米粉制作技艺）,传统技艺,广西壮族自治区桂林市,https://www.ihchina.cn/project_details/23596.html
龟苓膏配制技艺,传统技艺,广西壮族自治区梧州市,https://www.ihchina.cn/project_details/23597.html
凯里酸汤鱼制作技艺,传统技艺,贵州省黔东南苗族侗族自治州凯里市,https://www.ihchina.cn/project_details/23598.html
土生葡人美食烹饪技艺,传统技艺,澳门特别行政区,https://www.ihchina.cn/project_details/23599.html
水碓营造技艺（景德镇瓷业水碓营造技艺）,传统技艺,江西省景德镇市浮梁县,https://www.ihchina.cn/project_details/23600.html
盘炕技艺（桓仁盘炕技艺）,传统技艺,辽宁省本溪市,https://www.ihchina.cn/project_details/23601.html
潮汕古建筑营造技艺,传统技艺,广东省汕头市龙湖区,https://www.ihchina.cn/project_details/23602.html
彝族传统建筑营造技艺（凉山彝族传统民居营造技艺）,传统技艺,四川省凉山彝族自治州,https://www.ihchina.cn/project_details/23603.html
传统帐篷编制技艺（巴青牛毛帐篷编制技艺）,传统技艺,西藏自治区那曲市,https://www.ihchina.cn/project_details/23604.html
传统帐篷编制技艺（青海藏族黑牛毛帐篷制作技艺）,传统技艺,青海省海西蒙古族藏族自治州天峻县,https://www.ihchina.cn/project_details/23605.html
关中传统民居营造技艺,传统技艺,陕西省,https://www.ihchina.cn/project_details/23606.html
固原传统建筑营造技艺,传统技艺,宁夏回族自治区固原市,https://www.ihchina.cn/project_details/23607.html
